eirzoningmodcat,modcat_id,FREQUENCY,SUM_ACRES,manual_county,juris,gg_id,tra_id,sesit_id,coc_id,ppa_id,exp2020_id,ex_res_bldg,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,res_rent_cat,job_out_cat
san_joseGGtra2bHRADISNANAinres,3001,7,29.4744866791,85,san_jose,GG,tra2b,HRADIS,,,in,res,HM,,100.0,,,,,,
los_altos_hillsNANAHRANANAinNA,3002,6,23.6321803418,85,los_altos_hills,,,HRA,,,in,,,,,,,,,,
unincorporated_contra_costaNANAHRADISNANAexp2_npNA,3003,2,19.3057671423,13,unincorporated_contra_costa,,,HRADIS,,,exp2_np,,,,,,0.0,0.0,,,
calistogaNANADISNANAinres,3004,2,1.82073630004,55,calistoga,,,DIS,,,in,res,,,,,,,,,
saratogaNANAHRANANAoutNA,3005,4,2.96336886777,85,saratoga,,,HRA,,,out,,,,,,0.0,0.0,,,
los_gatosGGNAHRANANAoutres,3006,12,3.36992055164,85,los_gatos,GG,,HRA,,,out,res,,,,,0.0,0.0,,,
unincorporated_santa_claraNAtra2cNANANAinunNA,3007,3,10.6005675852,85,unincorporated_santa_clara,,tra2c,,,,inun,,HS,,2.0,,,,,,
morgan_hillNANANANAppainres,3008,4,15.5473334208,85,morgan_hill,,,,,ppa,in,res,,HM,,,,,,,
unincorporated_santa_claraNAtra3DISCoCNAoutres,3009,6,34.297725565,85,unincorporated_santa_clara,,tra3,DIS,CoC,,out,res,,,,,0.0,0.0,,,
gilroyGGtra3DISCoCNAinres,3010,7,2.5194498831,85,gilroy,GG,tra3,DIS,CoC,,in,res,,,,,,,,,
gilroyNAtra3NANANAinNA,3011,6,46.2933540518,85,gilroy,,tra3,,,,in,,,,,,,,,,
beniciaNANANANAppaoutNA,3012,4,9.40002519603,95,benicia,,,,,ppa,out,,,HM,,,0.0,0.0,,,
unincorporated_solanoNANANACoCNAexp3_aures,3013,1,15.7456926153,95,unincorporated_solano,,,,CoC,,exp3_au,res,,,,,0.0,0.0,,,
unincorporated_solanoGGNANANANAexpmax_npres,3014,2,2.32334715543,95,unincorporated_solano,GG,,,,,expmax_np,res,,,,,0.0,0.0,,,
unincorporated_sonomaGGtra3DISNANAexp0res,3015,5,13.8852483123,97,unincorporated_sonoma,GG,tra3,DIS,,,exp0,res,,,,,0.0,0.0,,,
rio_vistaNANAHRADISNAppainres,3016,1,33.1584415263,95,rio_vista,,,HRADIS,,ppa,in,res,,HM,,,,,,,
daly_cityNAtra3NANANAoutres,3017,1,0.0668156046897,81,daly_city,,tra3,,,,out,res,,,,,0.0,0.0,,,
pleasantonNAtra3HRANANAoutres,3018,2,50.3781406144,1,pleasanton,,tra3,HRA,,,out,res,,,,,0.0,0.0,,,
unincorporated_napaNANADISNAppaexp1_npres,3019,4,16.1449237863,55,unincorporated_napa,,,DIS,,ppa,exp1_np,res,,HM,,,0.0,0.0,,,
napaNANANANANAoutNA,3020,5,41.2542837788,55,napa,,,,,,out,,,,,,0.0,0.0,,,
unincorporated_marinNANANANANAexp3_auNA,3021,5,7.88650314353,41,unincorporated_marin,,,,,,exp3_au,,,,,,0.0,0.0,,,
sebastopolGGNANANANAinNA,3022,2,5.59987834176,97,sebastopol,GG,,,,,in,,,,35.0,,,,,,
unincorporated_alamedaGGtra1DISCoCNAinunNA,3023,10,6.05041331045,1,unincorporated_alameda,GG,tra1,DIS,CoC,,inun,,HS,,2.0,,,,,,
union_cityGGNAHRANANAinNA,3024,1,6.79568286215,1,union_city,GG,,HRA,,,in,,HM,,75.0,,,,,,
livermoreNANAHRADISNANAoutNA,3025,2,19.1907169567,1,livermore,,,HRADIS,,,out,,,,,,0.0,0.0,,,
newarkNAtra2cDISNANAinNA,3026,1,10.4794565334,1,newark,,tra2c,DIS,,,in,,,,,,,,,,
fremontNAtra3DISNANAoutres,3027,9,1.71992602842,1,fremont,,tra3,DIS,,,out,res,,,,,0.0,0.0,,,
walnut_creekNAtra3DISNANAinNA,3028,9,15.7868560348,13,walnut_creek,,tra3,DIS,,,in,,,,,,,,,,
walnut_creekNAtra2aNANANAinNA,3029,3,2.5093752997,13,walnut_creek,,tra2a,,,,in,,,,,,,,,,
unincorporated_sonomaNAtra3DISNANAoutNA,3030,2,35.0416144077,97,unincorporated_sonoma,,tra3,DIS,,,out,,,,,,0.0,0.0,,,
unincorporated_sonomaGGNAHRANANAoutres,3031,1,0.917033194769,97,unincorporated_sonoma,GG,,HRA,,,out,res,,,,,0.0,0.0,,,
sonomaNANADISNANAexp1NA,3032,1,2.33824382898,97,sonoma,,,DIS,,,exp1,,,,,,0.0,0.0,,,
martinezNAtra3NACoCNAoutNA,3033,2,128.052416399,13,martinez,,tra3,,CoC,,out,,,,,,0.0,0.0,,,
martinezNANANACoCNAoutNA,3034,3,61.2507303349,13,martinez,,,,CoC,,out,,,,,,0.0,0.0,,,
herculesNANANANANAinres,3035,3,0.503348559257,13,hercules,,,,,,in,res,,,,,,,,,
unincorporated_contra_costaNANADISNANAexpmaxNA,3036,8,43.6636906893,13,unincorporated_contra_costa,,,DIS,,,expmax,,,,,,0.0,0.0,,,
unincorporated_santa_claraGGtra3DISNANAinunNA,3037,11,56.0754653096,85,unincorporated_santa_clara,GG,tra3,DIS,,,inun,,HS,,2.0,,,,,,
union_cityNAtra3DISNAppainres,3038,7,6.01966900666,1,union_city,,tra3,DIS,,ppa,in,res,,HM,,,,,,,
dublinGGtra2aHRADISNANAinres,3039,7,17.4036414641,1,dublin,GG,tra2a,HRADIS,,,in,res,HM,,75.0,,,,,,dub
colmaGGtra3NANANAinres,3040,3,0.791005467112,81,colma,GG,tra3,,,,in,res,HM,,35.0,,,,,,
fremontNANADISNANAexp1_npNA,3041,1,119.750095142,1,fremont,,,DIS,,,exp1_np,,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra3HRADISNANAinunNA,3042,6,280.722650212,1,unincorporated_alameda,,tra3,HRADIS,,,inun,,HS,,2.0,,,,,,
menlo_parkGGtra2aHRADISNANAinres,3043,4,2.36622277302,81,menlo_park,GG,tra2a,HRADIS,,,in,res,HM,,100.0,,,,,,
unincorporated_san_mateoNAtra2bNANANAinunNA,3044,2,45.6200554381,81,unincorporated_san_mateo,,tra2b,,,,inun,,HS,,2.0,,,,,,
napaNANANANANAexp1NA,3045,1,0.584349804301,55,napa,,,,,,exp1,,,,,,0.0,0.0,,,
milpitasGGtra3NANAppainNA,3046,4,9.87993853288,85,milpitas,GG,tra3,,,ppa,in,,IW,HM,,2.0,,,,,
santa_claraNAtra2bNANANAinNA,3047,5,10.0020735844,85,santa_clara,,tra2b,,,,in,,,,,,,,,,
unincorporated_santa_claraGGNAHRANANAoutNA,3048,3,39.757662439,85,unincorporated_santa_clara,GG,,HRA,,,out,,,,,,0.0,0.0,,,
palo_altoNAtra2bHRADISNANAinNA,3049,1,0.570255130872,85,palo_alto,,tra2b,HRADIS,,,in,,,,,,,,,,
vallejoNANADISNAppainNA,3050,4,40.9035812577,95,vallejo,,,DIS,,ppa,in,,,HM,,,,,,,
cotatiNAtra3NANANAinNA,3051,10,8.27683224352,97,cotati,,tra3,,,,in,,,,,,,,,,
rohnert_parkNANANANANAinNA,3052,7,41.562298705,97,rohnert_park,,,,,,in,,,,,,,,,,
south_san_franciscoGGtra3DISNANAinNA,3053,9,3.49551489638,81,south_san_francisco,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
napaNANANANANAexp1_npNA,3054,1,0.0095407970955,55,napa,,,,,,exp1_np,,,,,,0.0,0.0,,,
unincorporated_santa_claraGGtra3HRADISNANAoutNA,3055,2,0.66100706564,85,unincorporated_santa_clara,GG,tra3,HRADIS,,,out,,,,,,0.0,0.0,,,
burlingameNANANANANAinNA,3056,3,6.03203884594,81,burlingame,,,,,,in,,,,,,,,,,
berkeleyGGtra2aNANANAinNA,3057,5,2.42131025495,1,berkeley,GG,tra2a,,,,in,,HM,,55.0,,,,,,
sausalitoGGtra3HRANANAoutNA,3058,2,2.80441998828,41,sausalito,GG,tra3,HRA,,,out,,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra3NANANAexp0NA,3059,3,20.0583552609,1,unincorporated_alameda,,tra3,,,,exp0,,,,,,0.0,0.0,,,
unincorporated_marinGGtra3NANANAoutres,3060,5,1.60219256512,41,unincorporated_marin,GG,tra3,,,,out,res,,,,,0.0,0.0,,,
berkeleyNAtra3NACoCNAoutNA,3061,3,10.0934875379,1,berkeley,,tra3,,CoC,,out,,,,,,0.0,0.0,,,
albanyNANAHRANANAoutNA,3062,1,20.090458604,1,albany,,,HRA,,,out,,,,,,0.0,0.0,,,
alamedaNAtra3NACoCNAoutNA,3063,1,23.4719978988,1,alameda,,tra3,,CoC,,out,,,,,,0.0,0.0,,,
unincorporated_san_mateoNAtra3HRADISNANAinunNA,3064,9,101.571877579,81,unincorporated_san_mateo,,tra3,HRADIS,,,inun,,HS,,2.0,,,,,,
san_rafaelNAtra3NACoCNAinres,3065,4,0.956143177012,41,san_rafael,,tra3,,CoC,,in,res,,,,,,,,,
rio_vistaNANAHRADISNANAexp1NA,3066,2,1.16666811184,95,rio_vista,,,HRADIS,,,exp1,,,,,,0.0,0.0,,,
unincorporated_santa_claraGGtra3NANANAoutNA,3067,2,18.5847500347,85,unincorporated_santa_clara,GG,tra3,,,,out,,,,,,0.0,0.0,,,
saratogaNANAHRADISNANAoutNA,3068,2,45.0232500352,85,saratoga,,,HRADIS,,,out,,,,,,0.0,0.0,,,
santa_claraNAtra2bDISNANAoutNA,3069,1,19.9494786235,85,santa_clara,,tra2b,DIS,,,out,,,,,,0.0,0.0,,,
unincorporated_sonomaNAtra3HRANANAexp1_npNA,3070,1,79.7923152735,97,unincorporated_sonoma,,tra3,HRA,,,exp1_np,,,,,,0.0,0.0,,,
tiburonNANAHRANANAoutres,3071,2,1.53915821019,41,tiburon,,,HRA,,,out,res,,,,,0.0,0.0,,,
tiburonGGtra3NANANAinres,3072,5,0.0360712080706,41,tiburon,GG,tra3,,,,in,res,HM,,35.0,,,,,,
mountain_viewGGtra3NANANAinNA,3073,17,12.6425836727,85,mountain_view,GG,tra3,,,,in,,HM,,35.0,,,,,,
burlingameNANAHRANANAoutNA,3074,2,2.02327637424,81,burlingame,,,HRA,,,out,,,,,,0.0,0.0,,,
unincorporated_santa_claraGGtra3NACoCNAinunNA,3075,5,1.28614220441,85,unincorporated_santa_clara,GG,tra3,,CoC,,inun,,HS,,2.0,,,,,,
unincorporated_santa_claraNANADISNANAexp1res,3076,3,5.57816965315,85,unincorporated_santa_clara,,,DIS,,,exp1,res,,,,,0.0,0.0,,,
morgan_hillNAtra3NANAppainres,3077,2,2.40005793629,85,morgan_hill,,tra3,,,ppa,in,res,,HM,,,,,,,
unincorporated_solanoNANADISCoCNAexp1NA,3078,5,342.607035151,95,unincorporated_solano,,,DIS,CoC,,exp1,,,,,,0.0,0.0,,,
unincorporated_solanoGGNADISNANAinunres,3079,2,0.477081526249,95,unincorporated_solano,GG,,DIS,,,inun,res,HS,,2.0,,,,,,
unincorporated_contra_costaNANANANAppainunNA,3080,1,7.80633231317,13,unincorporated_contra_costa,,,,,ppa,inun,,,HM,,,,,,,
haywardGGtra3DISCoCNAinNA,3081,1,0.847263887122,1,hayward,GG,tra3,DIS,CoC,,in,,HM,,35.0,,,,,,
unincorporated_alamedaNAtra3DISNANAexp1res,3082,4,65.2392520682,1,unincorporated_alameda,,tra3,DIS,,,exp1,res,,,,,0.0,0.0,,,
unincorporated_sonomaNANAHRANANAexp0res,3083,1,5.08778887545,97,unincorporated_sonoma,,,HRA,,,exp0,res,,,,,0.0,0.0,,,
pleasantonNANAHRADISNANAexp0res,3084,1,9.90605276913,1,pleasanton,,,HRADIS,,,exp0,res,,,,,0.0,0.0,,,
athertonGGtra3HRANANAinNA,3085,13,6.07225783839,81,atherton,GG,tra3,HRA,,,in,,HM,,75.0,,,,,,
el_cerritoNAtra2aNANANAinNA,3086,1,8.17255823614,13,el_cerrito,,tra2a,,,,in,,,,,,,,,,el_cerrito
orindaGGNAHRADISNANAinNA,3087,7,22.4687544855,13,orinda,GG,,HRADIS,,,in,,HM,,50.0,,,,,,
milpitasNAtra2cNANAppainNA,3088,4,32.9629586858,85,milpitas,,tra2c,,,ppa,in,,,HM,,,,,,,
unincorporated_napaNANADISCoCNAinunres,3089,2,5.60646154524,55,unincorporated_napa,,,DIS,CoC,,inun,res,,,,,,,,,
unincorporated_napaNANANANAppainunres,3090,1,34.3133907342,55,unincorporated_napa,,,,,ppa,inun,res,,HM,,,,,,,
unincorporated_napaNANADISNAppaexp2_npres,3091,1,2.17939937376,55,unincorporated_napa,,,DIS,,ppa,exp2_np,res,,HM,,,0.0,0.0,,,
san_mateoNAtra2bHRADISNANAinNA,3092,2,0.483375166016,81,san_mateo,,tra2b,HRADIS,,,in,,,,,,,,,,
belmontNAtra2bHRADISNANAinNA,3093,1,17.0241192049,81,belmont,,tra2b,HRADIS,,,in,,,,,,,,,,
daly_cityNAtra1NANANAinNA,3094,5,1.68338919217,81,daly_city,,tra1,,,,in,,,,,,,,,,
unincorporated_napaNANAHRADISNANAinunres,3095,1,0.157944184884,55,unincorporated_napa,,,HRADIS,,,inun,res,HS,,2.0,,,,,,
yountvilleNANADISNANAoutNA,3096,2,42.9751363719,55,yountville,,,DIS,,,out,,,,,,0.0,0.0,,,
san_carlosNAtra2bHRADISNANAinres,3097,1,0.591456489534,81,san_carlos,,tra2b,HRADIS,,,in,res,,,,,,,,,
hillsboroughGGtra3HRANANAinNA,3098,1,0.183823752711,81,hillsborough,GG,tra3,HRA,,,in,,HM,,50.0,,,,,,
concordGGNADISNAppainNA,3099,2,3.26622132959,13,concord,GG,,DIS,,ppa,in,,IW,HM,,2.0,,,,,
unincorporated_contra_costaNANAHRANANAexp0NA,3100,1,0.386276649835,13,unincorporated_contra_costa,,,HRA,,,exp0,,,,,,0.0,0.0,,,
unincorporated_sonomaNAtra3DISNANAoutres,3101,6,4.04662146141,97,unincorporated_sonoma,,tra3,DIS,,,out,res,,,,,0.0,0.0,,,
sebastopolNANAHRADISNANAinNA,3102,12,27.2209437812,97,sebastopol,,,HRADIS,,,in,,,,,,,,,,
dixonNANANANANAexp1NA,3103,1,1.98967546639,95,dixon,,,,,,exp1,,,,,,0.0,0.0,,,
belvedereNANANANANAinres,3104,1,0.424215511414,41,belvedere,,,,,,in,res,,,,,,,,,
unincorporated_santa_claraNANAHRANANAexp3_auNA,3105,1,15.6224101129,85,unincorporated_santa_clara,,,HRA,,,exp3_au,,,,,,0.0,0.0,,,
santa_claraGGtra1NANANAinNA,3106,2,7.05086625299,85,santa_clara,GG,tra1,,,,in,,HM,,125.0,,,,,,
unincorporated_santa_claraNAtra3NACoCNAinunNA,3107,7,2.08148197208,85,unincorporated_santa_clara,,tra3,,CoC,,inun,,HS,,2.0,,,,,,
unincorporated_santa_claraNANANANANAexp2_npres,3108,1,2.95949429569,85,unincorporated_santa_clara,,,,,,exp2_np,res,,,,,0.0,0.0,,,
unincorporated_solanoGGNANANANAoutNA,3109,1,159.130287566,95,unincorporated_solano,GG,,,,,out,,,,,,0.0,0.0,,,
fremontGGtra2aDISNANAinres,3110,4,10.9807368157,1,fremont,GG,tra2a,DIS,,,in,res,HM,,55.0,,,,,,fre
santa_claraGGtra2bHRANANAinNA,3111,7,17.9228970534,85,santa_clara,GG,tra2b,HRA,,,in,,HM,,100.0,,,,,,
milpitasNAtra3HRANANAinNA,3112,3,11.5706718151,85,milpitas,,tra3,HRA,,,in,,,,,,,,,,
campbellGGtra3DISNANAinNA,3113,1,0.773903854582,85,campbell,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
berkeleyNAtra3NANANAinres,3114,4,0.372846786,1,berkeley,,tra3,,,,in,res,,,,,,,,,
san_rafaelGGNADISCoCNAinNA,3115,1,4.60403988219,41,san_rafael,GG,,DIS,CoC,,in,,,,35.0,,,,,,
saratogaNAtra3HRANANAinres,3116,5,0.971113758676,85,saratoga,,tra3,HRA,,,in,res,,,,,,,,,
unincorporated_contra_costaNANAHRADISNANAexp0NA,3117,1,0.00401731041982,13,unincorporated_contra_costa,,,HRADIS,,,exp0,,,,,,0.0,0.0,,,
burlingameNANAHRANANAoutres,3118,1,0.659740347403,81,burlingame,,,HRA,,,out,res,,,,,0.0,0.0,,,
sausalitoNAtra3HRADISNANAinres,3119,1,0.00340434318679,41,sausalito,,tra3,HRADIS,,,in,res,,,,,,,,,
alamedaNAtra2aNACoCNAoutNA,3120,1,0.186219549267,1,alameda,,tra2a,,CoC,,out,,,,,,0.0,0.0,,,
union_cityNANANANAppainres,3121,1,13.139681356,1,union_city,,,,,ppa,in,res,,HM,,,,,,,
san_franciscoNANADISNANAinres,3122,2,125.455859748,75,san_francisco,,,DIS,,,in,res,,,,,,,,,
brisbaneNAtra2bNANANAinNA,3123,1,0.401679666115,81,brisbane,,tra2b,,,,in,,,,,,,,,,
milpitasGGtra3NANANAinres,3124,1,0.0536159833922,85,milpitas,GG,tra3,,,,in,res,HM,,35.0,,,,,,
pleasant_hillGGtra2aNANANAinNA,3125,1,0.439779344925,13,pleasant_hill,GG,tra2a,,,,in,,HM,,55.0,,,,,,
milpitasNANAHRADISNANAoutNA,3126,9,402.981007743,85,milpitas,,,HRADIS,,,out,,,,,,0.0,0.0,,,
unincorporated_alamedaNANANANANAexp0NA,3127,4,3.37178130745,1,unincorporated_alameda,,,,,,exp0,,,,,,0.0,0.0,,,
unincorporated_solanoNANAHRACoCNAexp0NA,3128,6,213.302379966,95,unincorporated_solano,,,HRA,CoC,,exp0,,,,,,0.0,0.0,,,
unincorporated_solanoNANADISCoCNAinunres,3129,2,0.681930451028,95,unincorporated_solano,,,DIS,CoC,,inun,res,,,,,,,,,
menlo_parkNANADISNANAinNA,3130,1,0.485524133377,81,menlo_park,,,DIS,,,in,,,,,,,,,,
cotatiNANADISNAppainNA,3131,1,1.72438563626,97,cotati,,,DIS,,ppa,in,,,HM,,,,,,,
unincorporated_contra_costaGGNADISNANAoutNA,3132,1,2.34380710319,13,unincorporated_contra_costa,GG,,DIS,,,out,,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra2aNANANAinunNA,3133,3,0.286317903002,1,unincorporated_alameda,,tra2a,,,,inun,,HS,,2.0,,,,,,
daly_cityNAtra2cNANANAinNA,3134,3,0.0164382218641,81,daly_city,,tra2c,,,,in,,,,,,,,,,
san_franciscoGGtra2bDISNAppainNA,3135,1,1.85186692877,75,san_francisco,GG,tra2b,DIS,,ppa,in,,IW,HM,,2.0,,,,,
unincorporated_alamedaNAtra2aDISNANAoutNA,3136,2,8.45374352537,1,unincorporated_alameda,,tra2a,DIS,,,out,,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra2aNACoCNAoutres,3137,2,2.32822259809,1,unincorporated_alameda,,tra2a,,CoC,,out,res,,,,,0.0,0.0,,,
san_leandroNANANACoCNAoutNA,3138,3,332.802988132,1,san_leandro,,,,CoC,,out,,,,,,0.0,0.0,,,
berkeleyNANANANANAoutNA,3139,10,4728.57290171,1,berkeley,,,,,,out,,,,,,0.0,0.0,,,
mill_valleyGGtra3HRADISNANAoutNA,3140,3,7.76806060958,41,mill_valley,GG,tra3,HRADIS,,,out,,,,,,0.0,0.0,,,
woodsideNANAHRADISNANAinres,3141,5,4.26296307344,81,woodside,,,HRADIS,,,in,res,,,,,,,,,
burlingameNAtra2bHRADISNANAinNA,3142,2,7.41297864302,81,burlingame,,tra2b,HRADIS,,,in,,,,,,,,,,
unincorporated_santa_claraGGtra2cHRADISNANAinunNA,3143,3,16.0102738202,85,unincorporated_santa_clara,GG,tra2c,HRADIS,,,inun,,HS,,2.0,,,,,,
haywardNANANANAppaoutNA,3144,5,57.4172121996,1,hayward,,,,,ppa,out,,,HM,,,0.0,0.0,,,
el_cerritoGGtra2aHRANANAinNA,3145,5,1.13805069051,13,el_cerrito,GG,tra2a,HRA,,,in,,HM,,75.0,,,,,,el_cerrito
unincorporated_santa_claraNANAHRADISNANAubz_npNA,3146,6,10.9842611073,85,unincorporated_santa_clara,,,HRADIS,,,ubz_np,,,,,,0.0,0.0,,,
san_joseNAtra3DISCoCppainres,3147,1,0.779462476805,85,san_jose,,tra3,DIS,CoC,ppa,in,res,,HM,,,,,,,
unincorporated_alamedaNANAHRADISNANAexpmax_npres,3148,5,27.383118984,1,unincorporated_alameda,,,HRADIS,,,expmax_np,res,,,,,0.0,0.0,,,
livermoreNANANANAppainNA,3149,2,28.5013124246,1,livermore,,,,,ppa,in,,,HM,,,,,,,
unincorporated_alamedaNANAHRADISNANAexpmax_npNA,3150,2,67.3555564879,1,unincorporated_alameda,,,HRADIS,,,expmax_np,,,,,,0.0,0.0,,,
sausalitoGGtra3NANANAinres,3151,2,0.205325990346,41,sausalito,GG,tra3,,,,in,res,HM,,35.0,,,,,,
haywardGGtra3DISCoCNAinres,3152,1,0.60175882591,1,hayward,GG,tra3,DIS,CoC,,in,res,,,,,,,,,
union_cityNAtra3HRADISNANAinNA,3153,8,92.7840444269,1,union_city,,tra3,HRADIS,,,in,,,,,,,,,,
healdsburgNANAHRANANAexp1_npNA,3154,2,36.7514038177,97,healdsburg,,,HRA,,,exp1_np,,,,,,0.0,0.0,,,
rossGGNAHRANANAinres,3155,2,0.273560590366,41,ross,GG,,HRA,,,in,res,HM,,50.0,,,,,,
unincorporated_sonomaGGNANANANAexp1NA,3156,1,21.4409940113,97,unincorporated_sonoma,GG,,,,,exp1,,,,,,0.0,0.0,,,
oaklandGGtra2aDISNANAinres,3157,5,1.45471149544,1,oakland,GG,tra2a,DIS,,,in,res,HM,,55.0,,,,,,oak
menlo_parkNAtra2bHRANANAinNA,3158,5,10.7224835852,81,menlo_park,,tra2b,HRA,,,in,,,,,,,,,,
san_ramonNANAHRADISNANAoutNA,3159,2,108.467928917,13,san_ramon,,,HRADIS,,,out,,,,,,0.0,0.0,,,
sebastopolNANAHRADISNANAexp1NA,3160,1,3.43938411506,97,sebastopol,,,HRADIS,,,exp1,,,,,,0.0,0.0,,,
larkspurGGtra3HRANANAoutNA,3161,1,11.4709249698,41,larkspur,GG,tra3,HRA,,,out,,,,,,0.0,0.0,,,
san_joseNAtra3DISNANAoutNA,3162,11,427.643850609,85,san_jose,,tra3,DIS,,,out,,,,,,0.0,0.0,,,
unincorporated_napaNANADISNAppainunNA,3163,1,21.2758506402,55,unincorporated_napa,,,DIS,,ppa,inun,,,HM,,,,,,,
el_cerritoNAtra2aDISNANAinNA,3164,3,1.69447165682,13,el_cerrito,,tra2a,DIS,,,in,,,,,,,,,,el_cerrito
fairfieldNANADISNANAexp1_npNA,3165,2,14.6102648553,95,fairfield,,,DIS,,,exp1_np,,,,,,0.0,0.0,,,
fairfieldNANADISCoCNAexp1NA,3166,2,15.6292989805,95,fairfield,,,DIS,CoC,,exp1,,,,,,0.0,0.0,,,
unincorporated_napaNANAHRANANAinunNA,3167,5,64.7161199895,55,unincorporated_napa,,,HRA,,,inun,,HS,,2.0,,,,,,
pleasantonNANAHRADISNANAoutres,3168,8,5.36044063922,1,pleasanton,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
unincorporated_marinNANANANANAexp2_npNA,3169,1,7.81803408648,41,unincorporated_marin,,,,,,exp2_np,,,,,,0.0,0.0,,,
unincorporated_alamedaGGNAHRANANAoutres,3170,1,0.26239219714,1,unincorporated_alameda,GG,,HRA,,,out,res,,,,,0.0,0.0,,,
morgan_hillGGtra3NANAppainNA,3171,4,4.21212546835,85,morgan_hill,GG,tra3,,,ppa,in,,IW,HM,,2.0,,,,,
san_mateoGGtra3NANANAinres,3172,1,0.170151599433,81,san_mateo,GG,tra3,,,,in,res,HM,,35.0,,,,,,
belmontGGtra3HRADISNANAinNA,3173,5,3.11522301901,81,belmont,GG,tra3,HRADIS,,,in,,HM,,75.0,,,,,,
unincorporated_santa_claraNAtra3HRADISNANAinunres,3174,5,0.549384498861,85,unincorporated_santa_clara,,tra3,HRADIS,,,inun,res,HS,,2.0,,,,,,
mountain_viewNANADISNANAinres,3175,1,39.3809948266,85,mountain_view,,,DIS,,,in,res,,,,,,,,,
haywardNANAHRANANAoutres,3176,1,13.227321076,1,hayward,,,HRA,,,out,res,,,,,0.0,0.0,,,
daly_cityGGtra3NACoCNAinNA,3177,1,0.0573932102791,81,daly_city,GG,tra3,,CoC,,in,,HM,,35.0,,,,,,
unincorporated_contra_costaNANANACoCppaoutNA,3178,2,5.89003941939,13,unincorporated_contra_costa,,,,CoC,ppa,out,,,HM,,,0.0,0.0,,,
millbraeNAtra3NANANAinres,3179,3,0.277392521527,81,millbrae,,tra3,,,,in,res,,,,,,,,,
millbraeNANADISNANAinres,3180,5,0.96070371652,81,millbrae,,,DIS,,,in,res,,,,,,,,,
napaNANADISNANAexp1_npNA,3181,1,91.0907812669,55,napa,,,DIS,,,exp1_np,,,,,,0.0,0.0,,,
unincorporated_santa_claraNANAHRADISNANAexp0_npNA,3182,1,1.63311853505,85,unincorporated_santa_clara,,,HRADIS,,,exp0_np,,,,,,0.0,0.0,,,
portola_valleyNANAHRADISNANAinNA,3183,2,0.473274013996,81,portola_valley,,,HRADIS,,,in,,,,,,,,,,
piedmontNAtra3HRADISNANAinres,3184,10,1.41420999624,1,piedmont,,tra3,HRADIS,,,in,res,,,,,,,,,
unincorporated_solanoNANAHRACoCNAinunres,3185,1,0.174241399057,95,unincorporated_solano,,,HRA,CoC,,inun,res,,,,,,,,,
dixonNANANANANAinres,3186,1,10.7625317436,95,dixon,,,,,,in,res,,,,,,,,,
unincorporated_sonomaNANADISCoCNAinunNA,3187,1,0.196578080809,97,unincorporated_sonoma,,,DIS,CoC,,inun,,HS,,2.0,,,,,,
south_san_franciscoGGtra2bDISNANAinNA,3188,2,0.249583697213,81,south_san_francisco,GG,tra2b,DIS,,,in,,HM,,55.0,,,,,,
san_joseGGtra2aDISCoCNAinNA,3189,4,0.732944086435,85,san_jose,GG,tra2a,DIS,CoC,,in,,HM,,55.0,,,,,,
unincorporated_marinNAtra3DISNANAoutNA,3190,2,0.901555248437,41,unincorporated_marin,,tra3,DIS,,,out,,,,,,0.0,0.0,,,
millbraeNAtra3NANANAinNA,3191,3,0.340035584831,81,millbrae,,tra3,,,,in,,,,,,,,,,
pittsburgGGNANANANAinNA,3192,4,3.56696954407,13,pittsburg,GG,,,,,in,,,,35.0,,,,,,
san_mateoNANANANANAoutNA,3193,1,0.582286161566,81,san_mateo,,,,,,out,,,,,,0.0,0.0,,,
unincorporated_alamedaGGtra3HRANANAoutNA,3194,1,4.19433091066,1,unincorporated_alameda,GG,tra3,HRA,,,out,,,,,,0.0,0.0,,,
alamedaNANANANANAoutres,3195,1,0.23422589531,1,alameda,,,,,,out,res,,,,,0.0,0.0,,,
unincorporated_san_mateoNAtra3DISNANAinunres,3196,4,0.357233231508,81,unincorporated_san_mateo,,tra3,DIS,,,inun,res,HS,,2.0,,,,,,
unincorporated_solanoNANADISCoCNAoutres,3197,1,1.25239627814,95,unincorporated_solano,,,DIS,CoC,,out,res,,,,,0.0,0.0,,,
unincorporated_solanoNANANACoCNAexp1res,3198,1,8.06174884935,95,unincorporated_solano,,,,CoC,,exp1,res,,,,,0.0,0.0,,,
mill_valleyNANAHRANANAoutres,3199,5,7.72007853531,41,mill_valley,,,HRA,,,out,res,,,,,0.0,0.0,,,
richmondGGtra2aDISCoCNAinNA,3200,5,2.39740484642,13,richmond,GG,tra2a,DIS,CoC,,in,,HM,,55.0,,,,,,richmond
san_mateoGGtra2aHRANANAinNA,3201,2,0.309427973778,81,san_mateo,GG,tra2a,HRA,,,in,,HM,,75.0,,,,,,
