TAZ,2010,2015,2020,2025,2030,2035,2040,2045,2050
400177,1,1,1,1,1,1,1,1,1
400178,1,1,1,1,1,1,1,1,1
400179,1,1,1,1,1,1,1,1,1
400180,1,1,1,1,1,1,1,1,1
400181,1,1,1,1,1,1,1,1,1
400182,1,1,1,1,1,1,1,1,1
400183,1,1,1,1,1,1,1,1,1
400184,1,1,1,1,1,1,1,1,1
400185,1,1,1,1,1,1,1,1,1
400186,1,1,1,1,1,1,1,1,1
400187,1,1,1,1,1,1,1,1,1
400188,1,1,1,1,1,1,1,1,1
400189,1,1,1,1,1,1,1,1,1
400190,1,1,1,1,1,1,1,1,1
400191,1,1,1,1,1,1,1,1,1
400192,1,1,1,1,1,1,1,1,1
400193,1,1,1,1,1,1,1,1,1
400194,1,1,1,1,1,1,1,1,1
400195,1,1,1,1,1,1,1,1,1
400196,1,1,1,1,1,1,1,1,1
400197,1,1,1,1,1,1,1,1,1
400198,1,1,1,1,1,1,1,1,1
400199,1,1,1,1,1,1,1,1,1
400200,1,1,1,1,1,1,1,1,1
400201,1,1,1,1,1,1,1,1,1
400202,1,1,1,1,1,1,1,1,1
400203,1,1,1,1,1,1,1,1,1
400204,1,1,1,1,1,1,1,1,1
400205,1,1,1,1,1,1,1,1,1
400206,1,1,1,1,1,1,1,1,1
400207,1,1,1,1,1,1,1,1,1
400208,1,1,1,1,1,1,1,1,1
400209,1,1,1,1,1,1,1,1,1
400210,1,1,1,1,1,1,1,1,1
400211,1,1,1,1,1,1,1,1,1
400212,1,1,1,1,1,1,1,1,1
400213,1,1,1,1,1,1,1,1,1
400214,1,1,1,1,1,1,1,1,1
400215,1,1,1,1,1,1,1,1,1
400216,1,1,1,1,1,1,1,1,1
400217,1,1,1,1,1,1,1,1,1
400218,1,1,1,1,1,1,1,1,1
400219,1,1,1,1,1,1,1,1,1
400220,1,1,1,1,1,1,1,1,1
400221,1,1,1,1,1,1,1,1,1
400222,1,1,1,1,1,1,1,1,1
400223,1,1,1,1,1,1,1,1,1
400224,1,1,1,1,1,1,1,1,1
400225,1,1,1,1,1,1,1,1,1
400226,1,1,1,1,1,1,1,1,1
400227,1,1,1,1,1,1,1,1,1
400228,1,1,1,1,1,1,1,1,1
400229,1,1,1,1,1,1,1,1,1
400230,1,1,1,1,1,1,1,1,1
400231,1,1,1,1,1,1,1,1,1
400232,1,1,1,1,1,1,1,1,1
400233,1,1,1,1,1,1,1,1,1
400234,1,1,1,1,1,1,1,1,1
400235,1,1,1,1,1,1,1,1,1
400236,1,1,1,1,1,1,1,1,1
400237,1,1,1,1,1,1,1,1,1
400238,1,1,1,1,1,1,1,1,1
400239,1,1,1,1,1,1,1,1,1
400240,1,1,1,1,1,1,1,1,1
400241,1,1,1,1,1,1,1,1,1
400242,1,1,1,1,1,1,1,1,1
400243,1,1,1,1,1,1,1,1,1
400244,1,1,1,1,1,1,1,1,1
400245,1,1,1,1,1,1,1,1,1
400246,1,1,1,1,1,1,1,1,1
400247,1,1,1,1,1,1,1,1,1
400248,1,1,1,1,1,1,1,1,1
400249,1,1,1,1,1,1,1,1,1
400250,1,1,1,1,1,1,1,1,1
400251,1,1,1,1,1,1,1,1,1
400252,1,1,1,1,1,1,1,1,1
400253,1,1,1,1,1,1,1,1,1
400254,1,1,1,1,1,1,1,1,1
400255,1,1,1,1,1,1,1,1,1
400256,1,1,1,1,1,1,1,1,1
400257,1,1,1,1,1,1,1,1,1
400258,1,1,1,1,1,1,1,1,1
400259,1,1,1,1,1,1,1,1,1
400260,1,1,1,1,1,1,1,1,1
400261,1,1,1,1,1,1,1,1,1
400262,1,1,1,1,1,1,1,1,1
400263,1,1,1,1,1,1,1,1,1
400264,1,1,1,1,1,1,1,1,1
400265,1,1,1,1,1,1,1,1,1
400266,1,1,1,1,1,1,1,1,1
400267,1,1,1,1,1,1,1,1,1
400268,1,1,1,1,1,1,1,1,1
400269,1,1,1,1,1,1,1,1,1
400270,1,1,1,1,1,1,1,1,1
400271,1,1,1,1,1,1,1,1,1
400272,1,1,1,1,1,1,1,1,1
400273,1,1,1,1,1,1,1,1,1
400274,1,1,1,1,1,1,1,1,1
400275,1,1,1,1,1,1,1,1,1
400276,1,1,1,1,1,1,1,1,1
400277,1,1,1,1,1,1,1,1,1
400278,1,1,1,1,1,1,1,1,1
400279,1,1,1,1,1,1,1,1,1
400280,1,1,1,1,1,1,1,1,1
400281,1,1,1,1,1,1,1,1,1
400282,1,1,1,1,1,1,1,1,1
400283,1,1,1,1,1,1,1,1,1
400284,1,1,1,1,1,1,1,1,1
400285,1,1,1,1,1,1,1,1,1
400286,1,1,1,1,1,1,1,1,1
400287,1,1,1,1,1,1,1,1,1
400288,1,1,1,1,1,1,1,1,1
400289,1,1,1,1,1,1,1,1,1
400290,1,1,1,1,1,1,1,1,1
400291,1,1,1,1,1,1,1,1,1
400292,1,1,1,1,1,1,1,1,1
400293,1,1,1,1,1,1,1,1,1
400294,1,1,1,1,1,1,1,1,1
400295,1,1,1,1,1,1,1,1,1
400296,1,1,1,1,1,1,1,1,1
400297,1,1,1,1,1,1,1,1,1
400298,1,1,1,1,1,1,1,1,1
400299,1,1,1,1,1,1,1,1,1
400300,1,1,1,1,1,1,1,1,1
400301,1,1,1,1,1,1,1,1,1
400302,1,1,1,1,1,1,1,1,1
400303,1,1,1,1,1,1,1,1,1
400304,1,1,1,1,1,1,1,1,1
400305,1,1,1,1,1,1,1,1,1
400306,1,1,1,1,1,1,1,1,1
400307,1,1,1,1,1,1,1,1,1
400308,1,1,1,1,1,1,1,1,1
400309,1,1,1,1,1,1,1,1,1
400310,1,1,1,1,1,1,1,1,1
400311,1,1,1,1,1,1,1,1,1
400312,1,1,1,1,1,1,1,1,1
400313,1,1,1,1,1,1,1,1,1
400314,1,1,1,1,1,1,1,1,1
400315,1,1,1,1,1,1,1,1,1
400316,1,1,1,1,1,1,1,1,1
400317,1,1,1,1,1,1,1,1,1
400318,1,1,1,1,1,1,1,1,1
400319,1,1,1,1,1,1,1,1,1
400320,1,1,1,1,1,1,1,1,1
400321,1,1,1,1,1,1,1,1,1
400322,1,1,1,1,1,1,1,1,1
400324,1,1,1,1,1,1,1,1,1
400325,1,1,1,1,1,1,1,1,1
400326,1,1,1,1,1,1,1,1,1
400327,1,1,1,1,1,1,1,1,1
400328,1,1,1,1,1,1,1,1,1
400329,1,1,1,1,1,1,1,1,1
400330,1,1,1,1,1,1,1,1,1
400331,1,1,1,1,1,1,1,1,1
400332,1,1,1,1,1,1,1,1,1
400333,1,1,1,1,1,1,1,1,1
400334,1,1,1,1,1,1,1,1,1
400335,1,1,1,1,1,1,1,1,1
400336,1,1,1,1,1,1,1,1,1
400337,1,1,1,1,1,1,1,1,1
400338,1,1,1,1,1,1,1,1,1
400339,1,1,1,1,1,1,1,1,1
400340,1,1,1,1,1,1,1,1,1
400341,1,1,1,1,1,1,1,1,1
400342,1,1,1,1,1,1,1,1,1
400343,1,1,1,1,1,1,1,1,1
400345,1,1,1,1,1,1,1,1,1
400346,1,1,1,1,1,1,1,1,1
400347,1,1,1,1,1,1,1,1,1
400348,1,1,1,1,1,1,1,1,1
400349,1,1,1,1,1,1,1,1,1
400350,1,1,1,1,1,1,1,1,1
400351,1,1,1,1,1,1,1,1,1
400352,1,1,1,1,1,1,1,1,1
400353,1,1,1,1,1,1,1,1,1
400354,1,1,1,1,1,1,1,1,1
400355,1,1,1,1,1,1,1,1,1
400356,1,1,1,1,1,1,1,1,1
400357,1,1,1,1,1,1,1,1,1
400358,1,1,1,1,1,1,1,1,1
400359,1,1,1,1,1,1,1,1,1
400360,1,1,1,1,1,1,1,1,1
400361,1,1,1,1,1,1,1,1,1
400362,1,1,1,1,1,1,1,1,1
400363,1,1,1,1,1,1,1,1,1
400364,1,1,1,1,1,1,1,1,1
400365,1,1,1,1,1,1,1,1,1
400366,1,1,1,1,1,1,1,1,1
400367,1,1,1,1,1,1,1,1,1
400368,1,1,1,1,1,1,1,1,1
400369,1,1,1,1,1,1,1,1,1
400370,1,1,1,1,1,1,1,1,1
400371,1,1,1,1,1,1,1,1,1
400372,1,1,1,1,1,1,1,1,1
400373,1,1,1,1,1,1,1,1,1
400374,1,1,1,1,1,1,1,1,1
400375,1,1,1,1,1,1,1,1,1
400376,1,1,1,1,1,1,1,1,1
400377,1,1,1,1,1,1,1,1,1
400378,1,1,1,1,1,1,1,1,1
400379,1,1,1,1,1,1,1,1,1
400380,1,1,1,1,1,1,1,1,1
400381,1,1,1,1,1,1,1,1,1
400382,1,1,1,1,1,1,1,1,1
400383,1,1,1,1,1,1,1,1,1
400384,1,1,1,1,1,1,1,1,1
400385,1,1,1,1,1,1,1,1,1
400386,1,1,1,1,1,1,1,1,1
400387,1,1,1,1,1,1,1,1,1
400388,1,1,1,1,1,1,1,1,1
400389,1,1,1,1,1,1,1,1,1
400390,1,1,1,1,1,1,1,1,1
400391,1,1,1,1,1,1,1,1,1
400392,1,1,1,1,1,1,1,1,1
400393,1,1,1,1,1,1,1,1,1
400394,1,1,1,1,1,1,1,1,1
400395,1,1,1,1,1,1,1,1,1
400396,1,1,1,1,1,1,1,1,1
400397,1,1,1,1,1,1,1,1,1
400398,1,1,1,1,1,1,1,1,1
400399,1,1,1,1,1,1,1,1,1
400400,1,1,1,1,1,1,1,1,1
400401,1,1,1,1,1,1,1,1,1
400402,1,1,1,1,1,1,1,1,1
400403,1,1,1,1,1,1,1,1,1
400404,1,1,1,1,1,1,1,1,1
400405,1,1,1,1,1,1,1,1,1
400406,1,1,1,1,1,1,1,1,1
400407,1,1,1,1,1,1,1,1,1
400408,1,1,1,1,1,1,1,1,1
400409,1,1,1,1,1,1,1,1,1
400410,1,1,1,1,1,1,1,1,1
400411,1,1,1,1,1,1,1,1,1
400412,1,1,1,1,1,1,1,1,1
400413,1,1,1,1,1,1,1,1,1
400414,1,1,1,1,1,1,1,1,1
400415,1,1,1,1,1,1,1,1,1
400416,1,1,1,1,1,1,1,1,1
400417,1,1,1,1,1,1,1,1,1
400418,1,1,1,1,1,1,1,1,1
400419,1,1,1,1,1,1,1,1,1
400420,1,1,1,1,1,1,1,1,1
400421,1,1,1,1,1,1,1,1,1
400422,1,1,1,1,1,1,1,1,1
400423,1,1,1,1,1,1,1,1,1
400424,1,1,1,1,1,1,1,1,1
400425,1,1,1,1,1,1,1,1,1
400426,1,1,1,1,1,1,1,1,1
400427,1,1,1,1,1,1,1,1,1
400428,1,1,1,1,1,1,1,1,1
400429,1,1,1,1,1,1,1,1,1
400430,1,1,1,1,1,1,1,1,1
400431,1,1,1,1,1,1,1,1,1
400432,1,1,1,1,1,1,1,1,1
400433,1,1,1,1,1,1,1,1,1
400434,1,1,1,1,1,1,1,1,1
400435,1,1,1,1,1,1,1,1,1
400436,1,1,1,1,1,1,1,1,1
400437,1,1,1,1,1,1,1,1,1
400438,1,1,1,1,1,1,1,1,1
400439,1,1,1,1,1,1,1,1,1
400440,1,1,1,1,1,1,1,1,1
400441,1,1,1,1,1,1,1,1,1
400442,1,1,1,1,1,1,1,1,1
400443,1,1,1,1,1,1,1,1,1
400444,1,1,1,1,1,1,1,1,1
400445,1,1,1,1,1,1,1,1,1
400446,1,1,1,1,1,1,1,1,1
400447,1,1,1,1,1,1,1,1,1
400448,1,1,1,1,1,1,1,1,1
400449,1,1,1,1,1,1,1,1,1
400450,1,1,1,1,1,1,1,1,1
400451,1,1,1,1,1,1,1,1,1
400452,1,1,1,1,1,1,1,1,1
400453,1,1,1,1,1,1,1,1,1
400454,1,1,1,1,1,1,1,1,1
400455,1,1,1,1,1,1,1,1,1
400456,1,1,1,1,1,1,1,1,1
400457,1,1,1,1,1,1,1,1,1
400458,1,1,1,1,1,1,1,1,1
400459,1,1,1,1,1,1,1,1,1
400460,1,1,1,1,1,1,1,1,1
400461,1,1,1,1,1,1,1,1,1
400462,1,1,1,1,1,1,1,1,1
400464,1,1,1,1,1,1,1,1,1
400465,1,1,1,1,1,1,1,1,1
400466,1,1,1,1,1,1,1,1,1
400467,1,1,1,1,1,1,1,1,1
400468,1,1,1,1,1,1,1,1,1
400469,1,1,1,1,1,1,1,1,1
400470,1,1,1,1,1,1,1,1,1
400471,1,1,1,1,1,1,1,1,1
400472,1,1,1,1,1,1,1,1,1
400473,1,1,1,1,1,1,1,1,1
400474,1,1,1,1,1,1,1,1,1
400475,1,1,1,1,1,1,1,1,1
400476,1,1,1,1,1,1,1,1,1
400477,1,1,1,1,1,1,1,1,1
400478,1,1,1,1,1,1,1,1,1
400479,1,1,1,1,1,1,1,1,1
400480,1,1,1,1,1,1,1,1,1
400481,1,1,1,1,1,1,1,1,1
400482,1,1,1,1,1,1,1,1,1
400483,1,1,1,1,1,1,1,1,1
400484,1,1,1,1,1,1,1,1,1
400485,1,1,1,1,1,1,1,1,1
400486,1,1,1,1,1,1,1,1,1
400487,1,1,1,1,1,1,1,1,1
400488,1,1,1,1,1,1,1,1,1
400489,1,1,1,1,1,1,1,1,1
400490,1,1,1,1,1,1,1,1,1
400491,1,1,1,1,1,1,1,1,1
400492,1,1,1,1,1,1,1,1,1
400493,1,1,1,1,1,1,1,1,1
400494,1,1,1,1,1,1,1,1,1
400495,1,1,1,1,1,1,1,1,1
400496,1,1,1,1,1,1,1,1,1
400497,1,1,1,1,1,1,1,1,1
400498,1,1,1,1,1,1,1,1,1
400499,1,1,1,1,1,1,1,1,1
400500,1,1,1,1,1,1,1,1,1
400501,1,1,1,1,1,1,1,1,1
400502,1,1,1,1,1,1,1,1,1
400503,1,1,1,1,1,1,1,1,1
400504,1,1,1,1,1,1,1,1,1
400505,1,1,1,1,1,1,1,1,1
400506,1,1,1,1,1,1,1,1,1
400507,1,1,1,1,1,1,1,1,1
400508,1,1,1,1,1,1,1,1,1
400509,1,1,1,1,1,1,1,1,1
400510,1,1,1,1,1,1,1,1,1
400511,1,1,1,1,1,1,1,1,1
400512,1,1,1,1,1,1,1,1,1
400513,1,1,1,1,1,1,1,1,1
400514,1,1,1,1,1,1,1,1,1
400515,1,1,1,1,1,1,1,1,1
400516,1,1,1,1,1,1,1,1,1
400517,1,1,1,1,1,1,1,1,1
400518,1,1,1,1,1,1,1,1,1
400520,1,1,1,1,1,1,1,1,1
400521,1,1,1,1,1,1,1,1,1
400522,1,1,1,1,1,1,1,1,1
400523,1,1,1,1,1,1,1,1,1
400524,1,1,1,1,1,1,1,1,1
400525,1,1,1,1,1,1,1,1,1
400526,1,1,1,1,1,1,1,1,1
400527,1,1,1,1,1,1,1,1,1
400528,1,1,1,1,1,1,1,1,1
400529,1,1,1,1,1,1,1,1,1
400530,1,1,1,1,1,1,1,1,1
400531,1,1,1,1,1,1,1,1,1
400532,1,1,1,1,1,1,1,1,1
400533,1,1,1,1,1,1,1,1,1
400534,1,1,1,1,1,1,1,1,1
400535,1,1,1,1,1,1,1,1,1
400537,1,1,1,1,1,1,1,1,1
400538,1,1,1,1,1,1,1,1,1
400539,1,1,1,1,1,1,1,1,1
400540,1,1,1,1,1,1,1,1,1
400542,1,1,1,1,1,1,1,1,1
400543,1,1,1,1,1,1,1,1,1
400544,1,1,1,1,1,1,1,1,1
400545,1,1,1,1,1,1,1,1,1
400546,1,1,1,1,1,1,1,1,1
400547,1,1,1,1,1,1,1,1,1
400548,1,1,1,1,1,1,1,1,1
400550,1,1,1,1,1,1,1,1,1
400551,1,1,1,1,1,1,1,1,1
400552,1,1,1,1,1,1,1,1,1
400553,1,1,1,1,1,1,1,1,1
400554,1,1,1,1,1,1,1,1,1
400555,1,1,1,1,1,1,1,1,1
400556,1,1,1,1,1,1,1,1,1
400557,1,1,1,1,1,1,1,1,1
400558,1,1,1,1,1,1,1,1,1
400559,1,1,1,1,1,1,1,1,1
400560,1,1,1,1,1,1,1,1,1
400561,1,1,1,1,1,1,1,1,1
400562,1,1,1,1,1,1,1,1,1
400563,1,1,1,1,1,1,1,1,1
400564,1,1,1,1,1,1,1,1,1
400565,1,1,1,1,1,1,1,1,1
400566,1,1,1,1,1,1,1,1,1
400567,1,1,1,1,1,1,1,1,1
400568,1,1,1,1,1,1,1,1,1
400569,1,1,1,1,1,1,1,1,1
400570,1,1,1,1,1,1,1,1,1
400571,1,1,1,1,1,1,1,1,1
400572,1,1,1,1,1,1,1,1,1
400573,1,1,1,1,1,1,1,1,1
400574,1,1,1,1,1,1,1,1,1
400575,1,1,1,1,1,1,1,1,1
400576,1,1,1,1,1,1,1,1,1
400577,1,1,1,1,1,1,1,1,1
400578,1,1,1,1,1,1,1,1,1
400579,1,1,1,1,1,1,1,1,1
400580,1,1,1,1,1,1,1,1,1
400581,1,1,1,1,1,1,1,1,1
400582,1,1,1,1,1,1,1,1,1
400583,1,1,1,1,1,1,1,1,1
400584,1,1,1,1,1,1,1,1,1
400585,1,1,1,1,1,1,1,1,1
400586,1,1,1,1,1,1,1,1,1
400587,1,1,1,1,1,1,1,1,1
400588,1,1,1,1,1,1,1,1,1
400589,1,1,1,1,1,1,1,1,1
400590,1,1,1,1,1,1,1,1,1
400591,1,1,1,1,1,1,1,1,1
400592,1,1,1,1,1,1,1,1,1
400593,1,1,1,1,1,1,1,1,1
400594,1,1,1,1,1,1,1,1,1
400595,1,1,1,1,1,1,1,1,1
400596,1,1,1,1,1,1,1,1,1
400597,1,1,1,1,1,1,1,1,1
400598,1,1,1,1,1,1,1,1,1
400599,1,1,1,1,1,1,1,1,1
400600,1,1,1,1,1,1,1,1,1
400601,1,1,1,1,1,1,1,1,1
400603,1,1,1,1,1,1,1,1,1
400604,1,1,1,1,1,1,1,1,1
400605,1,1,1,1,1,1,1,1,1
400607,1,1,1,1,1,1,1,1,1
400608,1,1,1,1,1,1,1,1,1
400609,1,1,1,1,1,1,1,1,1
400610,1,1,1,1,1,1,1,1,1
400611,1,1,1,1,1,1,1,1,1
400612,1,1,1,1,1,1,1,1,1
400613,1,1,1,1,1,1,1,1,1
400614,1,1,1,1,1,1,1,1,1
400615,1,1,1,1,1,1,1,1,1
400616,1,1,1,1,1,1,1,1,1
400617,1,1,1,1,1,1,1,1,1
400618,1,1,1,1,1,1,1,1,1
400619,1,1,1,1,1,1,1,1,1
400620,1,1,1,1,1,1,1,1,1
400621,1,1,1,1,1,1,1,1,1
400622,1,1,1,1,1,1,1,1,1
400623,1,1,1,1,1,1,1,1,1
400624,1,1,1,1,1,1,1,1,1
400625,1,1,1,1,1,1,1,1,1
400626,1,1,1,1,1,1,1,1,1
400627,1,1,1,1,1,1,1,1,1
400628,1,1,1,1,1,1,1,1,1
400629,1,1,1,1,1,1,1,1,1
400630,1,1,1,1,1,1,1,1,1
400631,1,1,1,1,1,1,1,1,1
400632,1,1,1,1,1,1,1,1,1
400633,1,1,1,1,1,1,1,1,1
400634,1,1,1,1,1,1,1,1,1
400636,1,1,1,1,1,1,1,1,1
400637,1,1,1,1,1,1,1,1,1
400638,1,1,1,1,1,1,1,1,1
400639,1,1,1,1,1,1,1,1,1
400640,1,1,1,1,1,1,1,1,1
400641,1,1,1,1,1,1,1,1,1
500001,1,1,1,1,1,1,1,1,1
500002,1,1,1,1,1,1,1,1,1
500003,1,1,1,1,1,1,1,1,1
500004,1,1,1,1,1,1,1,1,1
500005,1,1,1,1,1,1,1,1,1
500006,1,1,1,1,1,1,1,1,1
500007,1,1,1,1,1,1,1,1,1
500008,1,1,1,1,1,1,1,1,1
500009,1,1,1,1,1,1,1,1,1
500010,1,1,1,1,1,1,1,1,1
500011,1,1,1,1,1,1,1,1,1
500012,1,1,1,1,1,1,1,1,1
500013,1,1,1,1,1,1,1,1,1
500014,1,1,1,1,1,1,1,1,1
500015,1,1,1,1,1,1,1,1,1
500017,1,1,1,1,1,1,1,1,1
500018,1,1,1,1,1,1,1,1,1
500019,1,1,1,1,1,1,1,1,1
500020,1,1,1,1,1,1,1,1,1
500021,1,1,1,1,1,1,1,1,1
500022,1,1,1,1,1,1,1,1,1
500023,1,1,1,1,1,1,1,1,1
500024,1,1,1,1,1,1,1,1,1
500025,1,1,1,1,1,1,1,1,1
500026,1,1,1,1,1,1,1,1,1
500027,1,1,1,1,1,1,1,1,1
500028,1,1,1,1,1,1,1,1,1
500029,1,1,1,1,1,1,1,1,1
500032,1,1,1,1,1,1,1,1,1
500033,1,1,1,1,1,1,1,1,1
500034,1,1,1,1,1,1,1,1,1
500035,1,1,1,1,1,1,1,1,1
500036,1,1,1,1,1,1,1,1,1
500037,1,1,1,1,1,1,1,1,1
500038,1,1,1,1,1,1,1,1,1
500039,1,1,1,1,1,1,1,1,1
500040,1,1,1,1,1,1,1,1,1
500041,1,1,1,1,1,1,1,1,1
500042,1,1,1,1,1,1,1,1,1
500043,1,1,1,1,1,1,1,1,1
500044,1,1,1,1,1,1,1,1,1
500045,1,1,1,1,1,1,1,1,1
500046,1,1,1,1,1,1,1,1,1
500047,1,1,1,1,1,1,1,1,1
500048,1,1,1,1,1,1,1,1,1
500049,1,1,1,1,1,1,1,1,1
500050,1,1,1,1,1,1,1,1,1
500051,1,1,1,1,1,1,1,1,1
500052,1,1,1,1,1,1,1,1,1
500053,1,1,1,1,1,1,1,1,1
500054,1,1,1,1,1,1,1,1,1
500055,1,1,1,1,1,1,1,1,1
500056,1,1,1,1,1,1,1,1,1
500057,1,1,1,1,1,1,1,1,1
500058,1,1,1,1,1,1,1,1,1
500059,1,1,1,1,1,1,1,1,1
500060,1,1,1,1,1,1,1,1,1
500061,1,1,1,1,1,1,1,1,1
500062,1,1,1,1,1,1,1,1,1
500063,1,1,1,1,1,1,1,1,1
500064,1,1,1,1,1,1,1,1,1
500065,1,1,1,1,1,1,1,1,1
500066,1,1,1,1,1,1,1,1,1
500067,1,1,1,1,1,1,1,1,1
500068,1,1,1,1,1,1,1,1,1
500069,1,1,1,1,1,1,1,1,1
500070,1,1,1,1,1,1,1,1,1
500071,1,1,1,1,1,1,1,1,1
500073,1,1,1,1,1,1,1,1,1
500074,1,1,1,1,1,1,1,1,1
500075,1,1,1,1,1,1,1,1,1
500076,1,1,1,1,1,1,1,1,1
500077,1,1,1,1,1,1,1,1,1
500078,1,1,1,1,1,1,1,1,1
500079,1,1,1,1,1,1,1,1,1
500080,1,1,1,1,1,1,1,1,1
500081,1,1,1,1,1,1,1,1,1
500082,1,1,1,1,1,1,1,1,1
500083,1,1,1,1,1,1,1,1,1
500084,1,1,1,1,1,1,1,1,1
500085,1,1,1,1,1,1,1,1,1
500086,1,1,1,1,1,1,1,1,1
500087,1,1,1,1,1,1,1,1,1
500088,1,1,1,1,1,1,1,1,1
500089,1,1,1,1,1,1,1,1,1
500090,1,1,1,1,1,1,1,1,1
500091,1,1,1,1,1,1,1,1,1
500093,1,1,1,1,1,1,1,1,1
500094,1,1,1,1,1,1,1,1,1
500096,1,1,1,1,1,1,1,1,1
500098,1,1,1,1,1,1,1,1,1
500100,1,1,1,1,1,1,1,1,1
500101,1,1,1,1,1,1,1,1,1
500102,1,1,1,1,1,1,1,1,1
500103,1,1,1,1,1,1,1,1,1
500104,1,1,1,1,1,1,1,1,1
500105,1,1,1,1,1,1,1,1,1
500106,1,1,1,1,1,1,1,1,1
500107,1,1,1,1,1,1,1,1,1
500108,1,1,1,1,1,1,1,1,1
500109,1,1,1,1,1,1,1,1,1
500110,1,1,1,1,1,1,1,1,1
500111,1,1,1,1,1,1,1,1,1
500112,1,1,1,1,1,1,1,1,1
500113,1,1,1,1,1,1,1,1,1
500114,1,1,1,1,1,1,1,1,1
500115,1,1,1,1,1,1,1,1,1
500116,1,1,1,1,1,1,1,1,1
500117,1,1,1,1,1,1,1,1,1
500119,1,1,1,1,1,1,1,1,1
500120,1,1,1,1,1,1,1,1,1
500121,1,1,1,1,1,1,1,1,1
500122,1,1,1,1,1,1,1,1,1
500123,1,1,1,1,1,1,1,1,1
500124,1,1,1,1,1,1,1,1,1
500125,1,1,1,1,1,1,1,1,1
500126,1,1,1,1,1,1,1,1,1
500127,1,1,1,1,1,1,1,1,1
500128,1,1,1,1,1,1,1,1,1
500129,1,1,1,1,1,1,1,1,1
500130,1,1,1,1,1,1,1,1,1
500131,1,1,1,1,1,1,1,1,1
500132,1,1,1,1,1,1,1,1,1
500133,1,1,1,1,1,1,1,1,1
500134,1,1,1,1,1,1,1,1,1
500135,1,1,1,1,1,1,1,1,1
500136,1,1,1,1,1,1,1,1,1
500138,1,1,1,1,1,1,1,1,1
500140,1,1,1,1,1,1,1,1,1
500141,1,1,1,1,1,1,1,1,1
500142,1,1,1,1,1,1,1,1,1
500143,1,1,1,1,1,1,1,1,1
500144,1,1,1,1,1,1,1,1,1
500145,1,1,1,1,1,1,1,1,1
500146,1,1,1,1,1,1,1,1,1
500147,1,1,1,1,1,1,1,1,1
500148,1,1,1,1,1,1,1,1,1
500149,1,1,1,1,1,1,1,1,1
500150,1,1,1,1,1,1,1,1,1
500151,1,1,1,1,1,1,1,1,1
500152,1,1,1,1,1,1,1,1,1
500153,1,1,1,1,1,1,1,1,1
500154,1,1,1,1,1,1,1,1,1
500155,1,1,1,1,1,1,1,1,1
500156,1,1,1,1,1,1,1,1,1
500157,1,1,1,1,1,1,1,1,1
500158,1,1,1,1,1,1,1,1,1
500159,1,1,1,1,1,1,1,1,1
500160,1,1,1,1,1,1,1,1,1
500161,1,1,1,1,1,1,1,1,1
500162,1,1,1,1,1,1,1,1,1
500163,1,1,1,1,1,1,1,1,1
500164,1,1,1,1,1,1,1,1,1
500165,1,1,1,1,1,1,1,1,1
500166,1,1,1,1,1,1,1,1,1
500167,1,1,1,1,1,1,1,1,1
500168,1,1,1,1,1,1,1,1,1
500169,1,1,1,1,1,1,1,1,1
500170,1,1,1,1,1,1,1,1,1
500171,1,1,1,1,1,1,1,1,1
500172,1,1,1,1,1,1,1,1,1
500173,1,1,1,1,1,1,1,1,1
500174,1,1,1,1,1,1,1,1,1
500175,1,1,1,1,1,1,1,1,1
500176,1,1,1,1,1,1,1,1,1
500177,1,1,1,1,1,1,1,1,1
500178,1,1,1,1,1,1,1,1,1
500179,1,1,1,1,1,1,1,1,1
500180,1,1,1,1,1,1,1,1,1
500181,1,1,1,1,1,1,1,1,1
500182,1,1,1,1,1,1,1,1,1
500183,1,1,1,1,1,1,1,1,1
500184,1,1,1,1,1,1,1,1,1
500185,1,1,1,1,1,1,1,1,1
500186,1,1,1,1,1,1,1,1,1
500187,1,1,1,1,1,1,1,1,1
500188,1,1,1,1,1,1,1,1,1
500189,1,1,1,1,1,1,1,1,1
500190,1,1,1,1,1,1,1,1,1
500191,1,1,1,1,1,1,1,1,1
500192,1,1,1,1,1,1,1,1,1
500193,1,1,1,1,1,1,1,1,1
500194,1,1,1,1,1,1,1,1,1
500195,1,1,1,1,1,1,1,1,1
500196,1,1,1,1,1,1,1,1,1
500197,1,1,1,1,1,1,1,1,1
500198,1,1,1,1,1,1,1,1,1
500199,1,1,1,1,1,1,1,1,1
500200,1,1,1,1,1,1,1,1,1
500201,1,1,1,1,1,1,1,1,1
500202,1,1,1,1,1,1,1,1,1
500203,1,1,1,1,1,1,1,1,1
500204,1,1,1,1,1,1,1,1,1
500205,1,1,1,1,1,1,1,1,1
500206,1,1,1,1,1,1,1,1,1
500207,1,1,1,1,1,1,1,1,1
500208,1,1,1,1,1,1,1,1,1
500209,1,1,1,1,1,1,1,1,1
500210,1,1,1,1,1,1,1,1,1
500211,1,1,1,1,1,1,1,1,1
500212,1,1,1,1,1,1,1,1,1
500213,1,1,1,1,1,1,1,1,1
500214,1,1,1,1,1,1,1,1,1
500215,1,1,1,1,1,1,1,1,1
500216,1,1,1,1,1,1,1,1,1
500217,1,1,1,1,1,1,1,1,1
500218,1,1,1,1,1,1,1,1,1
500219,1,1,1,1,1,1,1,1,1
500220,1,1,1,1,1,1,1,1,1
500222,1,1,1,1,1,1,1,1,1
