id,juris,city,name,max_far,max_height,max_dua,max_du_per_parcel,HS,HT,HM,OF,HO,SC,IL,IW,IH,RS,RB,MR,MT,ME,plandate
61223,,San Bruno,615 - High Density Residential,,50,40,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6/x/x984
61224,,San Bruno,615 - Industrial,1.5,35,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6/x/x984
61225,,San Bruno,615 - Low Density Residential,,30,8,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x984
61226,,San Bruno,615 - Medium Density Residential,,50,24,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6/x/x984
61227,,San Bruno,615 - Neighborhood/Community Commercial,,30,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,6/x/x984
61228,,San Bruno,615 - Park/Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x984
61229,,San Bruno,615 - Public and Quasi-Public,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6/x/x984
61230,,San Bruno,615 - Regional Community/Office Commercial,1.2,50,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,6/x/x984
61231,,San Bruno,615 - Very Low Density Residential,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x984
61232,,San Carlos,616 - Airport,,50,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x992
61233,,San Carlos,616 - Highway Service,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x992
61234,,San Carlos,616 - Industrial-Planned,2,100,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,x992
61235,,San Carlos,616 - Industrial-Special Use,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,x992
61236,,San Carlos,616 - Multiple Family-High Density,2,50,59,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x992
61237,,San Carlos,616 - Multiple Family-Low Density,0.75,35,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x992
61238,,San Carlos,616 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x992
61239,,San Carlos,616 - Public,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,x992
61240,,San Carlos,616 - Regional Retail,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x992
61241,,San Carlos,616 - Retail Core,,50,59,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x992
61242,,San Carlos,616 - School,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,x992
61243,,San Carlos,616 - Service and Convenience,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x992
61244,,San Carlos,616 - Single Family,,28,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x992
61245,,San Carlos,616 - Single Family-Low Density,,28,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x992
61246,,San Mateo,617 - Downtown Retail Core,3,55,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61247,,San Mateo,617 - Downtown Retail Core Support,3,55,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61248,,San Mateo,617 - Executive Office,1,55,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61249,,San Mateo,617 - High Density Multi-Family,,55,50,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
61250,,San Mateo,617 - Low Density Multi-Family,,24,17,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
61251,,San Mateo,617 - Major Institution/Special Facility,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
61252,,San Mateo,617 - Manufacturing,1,90,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Pre22
61253,,San Mateo,617 - Medium Density Multi-Family,,55,35,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
61254,,San Mateo,617 - Mixed-Executive Office/HiDen-MultiFamily,1,55,50,,0,0,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
61255,,San Mateo,617 - Mixed-Neighborhood Commercial/HiDen-MultiFam,1,35,50,,0,0,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
61256,,San Mateo,617 - Mixed-Regional/Community Comm/HiDen-MultiFam,2.5,55,50,,0,0,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
61257,,San Mateo,617 - Neighborhood Commercial,1,55,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61258,,San Mateo,617 - Parks/Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61259,,San Mateo,617 - Public Facility,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
61260,,San Mateo,617 - Regional/Community Commercial,2.5,55,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61261,,San Mateo,617 - Service Commercial,1,30,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61262,,San Mateo,617 - Single Family Residential,,24,9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61263,,San Mateo,617 - Utilities,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61264,,South San Francisco,618 - Business and Technology Park,1,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,26_New
61265,,South San Francisco,618 - Business and Technology Park/ Coastal Commercial,1,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,26_New
61266,,South San Francisco,618 - Business Commercial,1,50,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,26_New
61267,,South San Francisco,618 - Coastal Commercial,1,50,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,26_New
61268,,South San Francisco,618 - Community Commercial,0.5,50,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,26_New
61269,,South San Francisco,618 - Downtown Commercial,3,60,50,,0,1,1,1,1,1,0,0,0,1,1,0,1,1,26_New
61270,,South San Francisco,618 - Downtown High Density Residential,0.7,28,15,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,26_New
61271,,South San Francisco,618 - Downtown High Density Residential/ Business Commercial,2.5,80,50,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,26_New
61272,,South San Francisco,618 - Downtown High Density Residential/ Community Commercial,0.5,50,50,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,26_New
61273,,South San Francisco,618 - Downtown Low Density Residential,0.7,28,15,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26_New
61274,,South San Francisco,618 - Downtown Medium Density Residential,1.25,35,31.3,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26_New
61275,,South San Francisco,618 - Downtown Medium Density Residential/ Business Commercial,2.5,80,31.3,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,26_New
61276,,South San Francisco,618 - Downtown Medium Density Residential/ Community Commercial,2.5,80,31.3,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,26_New
61277,,South San Francisco,618 - High Density Residential,,50,30,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26_New
61278,,South San Francisco,618 - High Density Residential/ Community Commercial,0.5,50,30,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,26_New
61279,,South San Francisco,618 - High Density Residential/ Community Commercial/ Office,2.5,80,30,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,26_New
61280,,South San Francisco,618 - Low Density Residential,0.5,28,8,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26_New
61281,,South San Francisco,618 - Medium Density Residential,1,35,18,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,26_New
61282,,South San Francisco,618 - Medium Density Residential/ Community Commercial,0.5,50,22.5,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,26_New
61283,,South San Francisco,618 - Mixed Industrial,0.6,65,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,26_New
61284,,South San Francisco,618 - Mixed Industrial/ Coastal Commercial,,65,,,0,0,0,1,1,0,1,1,0,1,1,0,1,1,26_New
61285,,South San Francisco,618 - Office,2.5,80,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,26_New
61286,,South San Francisco,618 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26_New
61287,,South San Francisco,618 - Park and Recreation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26_New
61288,,South San Francisco,618 - Public,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26_New
61289,,South San Francisco,618 - Regional Commercial,0.5,50,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,26_New
61290,,South San Francisco,618 - Transportation Center,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26_New
61291,,Woodside,619 - Commercial,,40,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,4/x/x998
61292,,Woodside,619 - General Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/x/x998
61293,,Woodside,619 - Open Space for Health and Safety,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/x/x998
61294,,Woodside,619 - Open Space for Low Intensity Outdoor Recreation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/x/x998
61295,,Woodside,619 - Open Space for Preservation of Natural Resources,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/x/x998
61296,,Woodside,619 - Residential,,28,2.18,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4/x/x998
61297,,Woodside,619 - Rural Residential,,30,0.33,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4/x/x998
61298,,Woodside,619 - Special Conservation Planning - 10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/x/x998
61299,,Woodside,619 - Special Conservation Planning - 5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/x/x998
61300,,Woodside,619 - Special Conservation Planning - 7.5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/x/x998
61301,,Woodside,619 - Suburban Residential,,30,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4/x/x998
61302,,East Palo Alto,621 - Community Open Space Conservation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x999
61303,,East Palo Alto,621 - General Commercial,2,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x2/x/x999
61304,,East Palo Alto,621 - General Industrial,2,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,x2/x/x999
61305,,East Palo Alto,621 - Heavy Industrial,0.6,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,x2/x/x999
61306,,East Palo Alto,621 - High Density Residential,,,40,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x2/x/x999
61307,,East Palo Alto,621 - Industrial Buffer,0.5,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,x2/x/x999
61308,,East Palo Alto,621 - Low/Medium Density Residential,,,8,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x999
61309,,East Palo Alto,621 - Medium/High Density Residential,,,17,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x2/x/x999
61310,,East Palo Alto,621 - Neighborhood Commercial,1,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x2/x/x999
61311,,East Palo Alto,621 - Office,2,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,x2/x/x999
61312,,East Palo Alto,621 - Resource Management,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x999
61313,,San Mateo County,699 - Agriculture,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61314,,San Mateo County,699 - Airport,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61315,,San Mateo County,699 - Commercial Recreation,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,xx/x/x986
61316,,San Mateo County,699 - Commercial/Future Study,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,xx/x/x986
61317,,San Mateo County,699 - General Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,xx/x/x986
61318,,San Mateo County,699 - General Industrial,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,xx/x/x986
61319,,San Mateo County,699 - General Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61320,,San Mateo County,699 - Government Facilities,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,xx/x/x986
61321,,San Mateo County,699 - High Density Residential,,,35,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61322,,San Mateo County,699 - Institutional,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,xx/x/x986
61323,,San Mateo County,699 - Institutional/Open Space/Future Study,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61324,,San Mateo County,699 - Low Density Residential,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61325,,San Mateo County,699 - Medium Density Residential,,,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61326,,San Mateo County,699 - Medium High Density Residential,,,25,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61327,,San Mateo County,699 - Medium Low Density Residential,,,15,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61328,,San Mateo County,699 - Neighborhood Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,xx/x/x986
61329,,San Mateo County,699 - Office Commercial,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,xx/x/x986
61330,,San Mateo County,699 - Private Recreation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61331,,San Mateo County,699 - Public Recreation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61332,,San Mateo County,699 - Residential/Future Study,,,0.05,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61333,,San Mateo County,699 - Timber Production,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61334,,San Mateo County,699 - Very Low Density Residential,,,0.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x986
61335,,Campbell,701 - Central Commercial,1.25,45,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61336,,Campbell,701 - Commercial and/or industrial,0.4,,,,0,0,0,1,1,0,1,1,0,1,1,0,1,1,Pre22
61337,,Campbell,701 - General Commercial,0.4,75,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61338,,Campbell,701 - High density residential (21-27 units/Gr. acre),,40,27,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
61339,,Campbell,701 - Institutional,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
61340,,Campbell,701 - Light Industrial,0.4,45,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Pre22
61341,,Campbell,701 - Low - Medium density residential (6-13 units/Gr. acre),,35,13,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61342,,Campbell,701 - Low - Medium density residential/Office,0.4,,,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
61343,,Campbell,701 - Low density residential (less than 3 units/Gr. acre),,35,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61344,,Campbell,701 - Low density residential (less than 4.5 units/Gr. acre),,35,4.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61345,,Campbell,701 - Low density residential (less than 6 units/Gr. acre),,35,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61346,,Campbell,701 - Medium density residential (14-20 units/Gr. acre),,35,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
61347,,Campbell,701 - Medium to High Density Residential/ Commercial,0.4,,,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
61348,,Campbell,701 - Mobile home park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61349,,Campbell,701 - Neighborhood Commercial,0.4,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61350,,Campbell,701 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61351,,Campbell,701 - Professional Office,0.4,35,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Pre22
61352,,Campbell,701 - Research and Development,0.4,45,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61353,,Campbell,701 - Residential/ Commercial/ Office,0.4,,,,1,1,1,1,0,1,0,0,0,1,1,0,1,1,Pre22
61354,,Cupertino,702 - Commercial/Office/Residential,,,20,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,6/x/x993
61355,,Cupertino,702 - Commercial/Residential,,,20,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,6/x/x993
61356,,Cupertino,702 - Industrial/Residential,,,20,,1,1,1,0,0,0,1,1,0,0,0,0,0,0,6/x/x993
61357,,Cupertino,702 - Neighborhood Commercial/Residential,,,20,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,6/x/x993
61358,,Cupertino,702 - Office/Industrial/Commercial/Residential,,,20,,1,1,1,1,0,1,1,1,0,1,1,0,1,1,6/x/x993
61359,,Cupertino,702 - Parks,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61360,,Cupertino,702 - Private Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61361,,Cupertino,702 - Private Recreational,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61362,,Cupertino,702 - Public Facilities,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6/x/x993
61363,,Cupertino,702 - Public Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61364,,Cupertino,702 - Quasi-Public/Institutional,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6/x/x993
61365,,Cupertino,702 - Residential 0 - 4.4 D.U./Gr. Ac.,,18,4.4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61366,,Cupertino,702 - Residential 4.4 - 12 D.U./Gr. Ac.,,28,12,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61367,,Cupertino,702 - Residential 4.4 - 7.7 D.U./Gr. Ac.,,28,7.7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61368,,Cupertino,702 - Residential High: 20 - 35 D.U./Gr. Ac.,,28,35,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61369,,Cupertino,702 - Residential Low: 1 - 5 D.U./Gr. Ac.,,18,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61370,,Cupertino,702 - Residential Medium/High: 10 - 20 D.U./Gr. Ac.,,28,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61371,,Cupertino,702 - Residential Medium/Low: 5 - 10 D.U./Gr. Ac.,,28,10,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61372,,Cupertino,702 - Residential Very Low: Foothill 5-20 Acre S/D Formula,,18,0.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61373,,Cupertino,702 - Residential Very Low: Foothill Modified 1/2 Acre S/D Formula,,18,0.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61374,,Cupertino,702 - Residential Very Low: Foothill Modified S/D Formula,,,0.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61375,,Cupertino,702 - Special Planning Area,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
61376,,Gilroy,703 - COM-Downtown Central District,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x/x/x999
61377,,Gilroy,703 - COM-General Services,2.76,55,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x/x/x999
61378,,Gilroy,703 - COM-Professional Office,1.28,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x/x/x999
61379,,Gilroy,703 - COM-Visitor Serving,1.28,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x/x/x999
61380,,Gilroy,703 - IND-General Industrial,3,75,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,x/x/x999
61381,,Gilroy,703 - IND-Industrial Park,1.2,35,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,x/x/x999
61382,,Gilroy,703 - OTHER-Educational Facility,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,x/x/x999
61383,,Gilroy,703 - OTHER-Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x999
61384,,Gilroy,703 - OTHER-Park/Recreation Facility,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x999
61385,,Gilroy,703 - OTHER-Public/Quasi-Public Facility,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,x/x/x999
61386,,Gilroy,703 - RES-High Density,,,30,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x/x/x999
61387,,Gilroy,703 - RES-Hillside,,,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x999
61388,,Gilroy,703 - RES-Low Density,,,7.25,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x999
61389,,Gilroy,703 - RES-Medium Density,,,16,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x/x/x999
61390,,Gilroy,703 - RES-Neighborhood District,,,12.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x999
61391,,Los Altos,704 - Downtown Commercial,2,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x/x/x987
61392,,Los Altos,704 - Low Density Multi-Family,,,15,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x/x/x987
61393,,Los Altos,704 - Medium Density Multi-Family,,,38,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,x/x/x987
61394,,Los Altos,704 - Neighborhood Commercial,0.5,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x/x/x987
61395,,Los Altos,704 - Other Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x987
61396,,Los Altos,704 - Parks,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x987
61397,,Los Altos,704 - Planned Community,0.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x987
61398,,Los Altos,704 - Private Schools,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,x/x/x987
61399,,Los Altos,704 - Public Schools,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,x/x/x987
61400,,Los Altos,704 - Public/Institutional/Utilities/Parking,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,x/x/x987
61401,,Los Altos,704 - Single Family_1,,,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x987
61402,,Los Altos,704 - Single Family_2,,,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x987
61403,,Los Altos,"704 - Single Family_3, Small Lot",,,10,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x987
61404,,Los Altos,704 - Thoroughfare Commercial,1.5,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x/x/x987
61405,,Los Altos Hills,705 - Institutions,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
61406,,Los Altos Hills,705 - Low to Medium Density Residential,,32,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
61407,,Los Altos Hills,705 - Open Space Conservation Area,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61408,,Los Altos Hills,705 - Open Space Preserve,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61409,,Los Altos Hills,705 - Recreation Area-Private,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61410,,Los Altos Hills,705 - Recreation Area-Public,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61411,,Los Altos Hills,705 - Very Low to Low Density Residential,0.137,32,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
61412,,Los Gatos,706 - Agriculture,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61413,,Los Gatos,706 - Central Business District,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61414,,Los Gatos,706 - High Density Residential,,35,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
61415,,Los Gatos,706 - Hillside Residential,,30,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61416,,Los Gatos,706 - Light Industrial,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Pre22
61417,,Los Gatos,706 - Low Density Residential,,30,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61418,,Los Gatos,706 - Medium Density Residential,,30,12,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
61419,,Los Gatos,706 - Mixed Use Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61420,,Los Gatos,706 - Neighborhood Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61421,,Los Gatos,706 - Office Professional,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Pre22
61422,,Los Gatos,706 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61423,,Los Gatos,706 - Public,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
61424,,Los Gatos,706 - Service Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61425,,Milpitas,707 - Correctional Facility,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61426,,Milpitas,707 - General Commercial,0.5,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61427,,Milpitas,707 - Highway Service Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61428,,Milpitas,707 - Hillside Low Density Residential,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61429,,Milpitas,707 - Hillside Medium Density Residential,,,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61430,,Milpitas,707 - Hillside Very Low Density Residential,,,0.1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61431,,Milpitas,707 - Industrial Park,0.5,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Pre22
61432,,Milpitas,707 - Manufacturing & Warehousing,0.4,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Pre22
61433,,Milpitas,707 - Mixed Use,,,20,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
61434,,Milpitas,707 - Mobile Home Park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61435,,Milpitas,707 - Multi-Family High Density Residential,,,20,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
61436,,Milpitas,707 - Multi-Family Medium Density Residential,,,11,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
61437,,Milpitas,707 - Parks/Recreation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
61438,,Milpitas,707 - Professional/Administrative Office Commercial,0.5,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61439,,Milpitas,707 - Retail Sub-Center Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
61440,,Milpitas,707 - Schools,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
61441,,Milpitas,707 - Single Family Low Density Residential,,,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
