zone_id,ACRES,AGREMPN,AREA,CIACRE,DISTRICT,FSEMPN,GID,GQPOP,HEREMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,HHLDS,HHPOP,MFDU,MWTEMPN,NEWDEVACRES,OTHEMPN,RESACRE,RESUNITS,RESVACANCY,RETEMPN,SD,SFDU,TOTEMP,TOTHH,TOTPOP,TRACT,ZERO,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65UP,AREATYPE,COLLFTE,COLLPTE,COUNTY,HSENROLL,OPRKCST,PRKCST,TERMINAL,TOPOLOGY
1124,98.0550003052,7.0,4271254.5,57.3700033748,21,230.0,357,417,727.0,321.0,394.0,659.0,1009.0,2383.0,5937.0,482.0,22.0,695.176549813,2649.0,565.28989621,2612.0,0.0876722817764,221.0,21,2130.0,3856,2383.0,6027,321101.0,0.0,3055,265.0,1103.0,1761.0,2043.0,855.0,,,,,,,,,
1125,119.958000183,1.0,5225377.0,27.1547477835,21,146.0,359,9,177.0,219.0,247.0,423.0,897.0,1786.0,4508.0,301.0,22.0,489.546568885,89.0,470.466334256,1932.0,0.0755693581781,138.0,21,1630.0,573,1786.0,4597,321103.0,0.0,2610,212.0,873.0,1284.0,1580.0,648.0,,,,,,,,,
1126,124.361999512,,5417219.5,16.5494452198,21,189.0,358,11,212.0,243.0,279.0,494.0,1579.0,2595.0,6453.0,96.0,39.0,604.089780009,125.0,477.915598814,2784.0,0.0678879310345,16.0,21,2688.0,581,2595.0,6591,321102.0,0.0,3828,308.0,1136.0,1937.0,2569.0,641.0,,,,,,,,,
1127,99.6380004883,4.0,4340222.0,121.095986898,21,611.0,361,10,2023.0,308.0,339.0,574.0,1181.0,2402.0,5949.0,392.0,75.0,655.094231228,532.0,479.846019489,2585.0,0.0707930367505,99.0,21,2192.0,3344,2402.0,6049,322000.0,0.0,3078,312.0,963.0,1865.0,1796.0,1113.0,,,,,,,,,
1128,43.9300003052,1.0,1913579.875,41.4922721895,21,182.0,362,16,1377.0,206.0,281.0,437.0,678.0,1602.0,4023.0,179.0,46.0,334.46322152,247.0,286.14584836,1754.0,0.0866590649943,90.0,21,1545.0,1943,1602.0,4231,323000.0,0.0,1959,277.0,738.0,1439.0,1182.0,595.0,,,,,,,,,
1129,66.9909973145,1.0,2918142.25,62.6919410164,21,194.0,364,222,1147.0,352.0,338.0,542.0,872.0,2104.0,5151.0,425.0,64.0,519.785320371,911.0,465.118884599,2247.0,0.0636404094348,112.0,21,1820.0,2429,2104.0,5252,325000.0,0.0,2705,330.0,831.0,1738.0,1424.0,929.0,,,,,,,,,
1130,54.5460014343,1.0,2376033.5,19.2260959397,21,120.0,365,38,106.0,159.0,139.0,289.0,725.0,1312.0,3297.0,16.0,17.0,420.090478429,86.0,416.710866019,1422.0,0.0773558368495,12.0,21,1406.0,342,1312.0,3360,326000.0,0.0,1667,187.0,525.0,851.0,1163.0,634.0,,,,,,,,,
1131,603.182006836,4.0,26274588.0,26.1234931807,21,184.0,411,15,71.0,137.0,141.0,297.0,1622.0,2197.0,5752.0,109.0,25.0,1767.10067036,143.0,1417.28363975,2317.0,0.0517911091929,57.0,21,2198.0,484,2197.0,6053,347000.0,0.0,3255,297.0,1209.0,1438.0,2348.0,761.0,,,,,,,,,
1132,228.608001709,1.0,9958161.0,64.2848978442,22,250.0,412,16,302.0,127.0,129.0,211.0,1170.0,1637.0,4397.0,24.0,22.0,1661.69088505,118.0,1399.39868485,1730.0,0.0537572254335,24.0,22,1700.0,717,1637.0,4662,348000.0,0.0,2086,255.0,912.0,953.0,1654.0,888.0,,,,,,,,,
1133,149.720001221,1.0,6521822.5,44.3666219256,22,398.0,390,30,314.0,312.0,367.0,546.0,1617.0,2842.0,6769.0,315.0,66.0,887.387409853,666.0,836.957486589,3024.0,0.0601851851852,202.0,22,2705.0,1647,2842.0,6960,340002.0,0.0,3740,342.0,1051.0,2038.0,2542.0,987.0,,,,,,,,,
1134,61.2239990234,1.0,2666934.5,81.9004571241,22,545.0,389,209,671.0,444.0,418.0,563.0,830.0,2255.0,5413.0,969.0,143.0,422.287929421,546.0,369.505858951,2463.0,0.0844498578969,422.0,22,1492.0,2328,2255.0,5660,340001.0,0.0,2749,324.0,830.0,2274.0,1402.0,830.0,,,,,,,,,
1135,60.8030014038,2.0,2648589.5,25.8957081645,22,152.0,1449,3,452.0,507.0,500.0,693.0,1033.0,2733.0,5428.0,1492.0,86.0,272.942164709,223.0,225.865958269,2885.0,0.0526863084922,12.0,22,1390.0,927,2733.0,5452,,0.0,3095,184.0,546.0,2246.0,1636.0,840.0,,,,,,,,,
1136,37.1660003662,,1618962.875,21.2081935314,22,754.0,1450,2,460.0,488.0,445.0,596.0,970.0,2499.0,5109.0,1394.0,61.0,135.521345062,374.0,183.059847341,2715.0,0.0795580110497,16.0,22,1296.0,1665,2499.0,4986,,0.0,2811,168.0,499.0,2054.0,1497.0,768.0,,,,,,,,,
1137,84.93699646,25.0,3699872.25,299.282750232,22,2057.0,386,89,3081.0,202.0,164.0,266.0,716.0,1348.0,3446.0,151.0,499.0,595.012928964,1121.0,346.123993785,1450.0,0.0703448275862,969.0,22,1298.0,7752,1348.0,3638,338201.0,0.0,1723,169.0,583.0,1000.0,1210.0,676.0,,,,,,,,,
1138,97.7969970703,7.0,4260058.5,43.1825602139,22,525.0,384,27,423.0,222.0,277.0,400.0,1311.0,2210.0,5808.0,382.0,106.0,514.634098421,235.0,484.973368181,2333.0,0.0527218174025,92.0,22,1949.0,1388,2210.0,6139,337300.0,0.0,2937,309.0,1169.0,1632.0,2037.0,992.0,,,,,,,,,
1139,171.376998901,1.0,7465194.5,3.80537503175,22,149.0,430,6,89.0,76.0,67.0,130.0,916.0,1189.0,3282.0,,6.0,540.871398234,36.0,385.889297398,1225.0,0.029387755102,12.0,22,1223.0,293,1189.0,3520,355302.0,0.0,1624,183.0,790.0,841.0,1332.0,374.0,,,,,,,,,
1140,44.8330001831,5.0,1952923.5,61.5547130998,22,211.0,387,26,705.0,95.0,124.0,190.0,663.0,1072.0,2778.0,7.0,73.0,348.957722097,141.0,308.898927147,1123.0,0.0454140694568,124.0,22,1116.0,1259,1072.0,2918,338301.0,0.0,1291,115.0,570.0,594.0,930.0,709.0,,,,,,,,,
1141,150.934997559,6.0,6574711.0,88.2047016186,22,444.0,388,45,3880.0,249.0,279.0,361.0,1199.0,2088.0,5424.0,157.0,50.0,786.003565005,182.0,778.765798767,2210.0,0.0552036199095,200.0,22,2049.0,4762,2088.0,5766,338302.0,0.0,2520,262.0,1121.0,1346.0,1944.0,1093.0,,,,,,,,,
1142,135.505996704,1.0,5902636.0,13.9092492614,22,345.0,395,6,76.0,139.0,122.0,262.0,912.0,1435.0,3705.0,167.0,24.0,869.873731906,161.0,549.472001241,1513.0,0.0515532055519,22.0,22,1346.0,629,1435.0,3852,343003.0,0.0,1912,178.0,745.0,954.0,1428.0,547.0,,,,,,,,,
1143,78.9459991455,4.0,3438894.5,78.5420709179,22,551.0,394,140,1830.0,418.0,297.0,403.0,860.0,1978.0,4203.0,727.0,36.0,504.57422573,185.0,490.41869303,2101.0,0.0585435506901,54.0,22,1364.0,2660,1978.0,4315,343002.0,0.0,1951,166.0,597.0,1133.0,1288.0,1131.0,,,,,,,,,
1144,59.158000946,2.0,2576919.0,12.0182108338,22,532.0,393,10,548.0,421.0,290.0,415.0,956.0,2082.0,4987.0,950.0,37.0,457.840888363,240.0,480.545540277,2248.0,0.0738434163701,35.0,22,1258.0,1394,2082.0,4989,343001.0,0.0,2671,257.0,743.0,1692.0,1393.0,904.0,,,,,,,,,
1145,50.563999176,38.0,2202559.25,181.439568302,22,7746.0,1451,38,2782.0,879.0,711.0,828.0,832.0,3250.0,6220.0,3078.0,1879.0,256.008618738,3513.0,119.883427825,3522.0,0.0772288472459,1627.0,22,444.0,17585,3250.0,5974,,0.0,3719,249.0,534.0,3153.0,1305.0,733.0,,,,,,,,,
1146,27.079000473,22.0,1179567.5,150.324240621,22,2919.0,1452,22,4910.0,477.0,366.0,493.0,495.0,1831.0,3480.0,1763.0,357.0,151.906381839,474.0,40.9999361616,2017.0,0.0922161626177,2096.0,22,254.0,10778,1831.0,3365,,0.0,2089,140.0,301.0,1776.0,735.0,413.0,,,,,,,,,
1147,123.891998291,18.0,5396734.5,58.5640656383,22,492.0,392,352,676.0,366.0,248.0,366.0,1212.0,2192.0,5115.0,242.0,57.0,995.471009536,172.0,940.859388147,2340.0,0.0632478632479,234.0,22,2094.0,1649,2192.0,5348,342000.0,0.0,2221,252.0,800.0,1123.0,1639.0,1534.0,,,,,,,,,
1148,194.643997192,3.0,8478709.0,20.7975776222,22,100.0,415,115,234.0,2204.0,1276.0,1354.0,1176.0,6010.0,8738.0,5493.0,11.0,249.530597351,119.0,480.649998304,6679.0,0.100164695314,26.0,22,1171.0,493,6010.0,8266,351100.0,0.0,2800,10.0,10.0,86.0,692.0,7468.0,,,,,,,,,
1149,88.6029968262,2.0,3859564.25,33.4875631848,22,333.0,391,30,157.0,289.0,288.0,396.0,998.0,1971.0,4673.0,587.0,405.0,523.581964434,268.0,509.119855355,2088.0,0.0560344827586,50.0,22,1499.0,1215,1971.0,4839,341000.0,0.0,2664,257.0,794.0,1510.0,1627.0,651.0,,,,,,,,,
1150,83.4449996948,2.0,3634853.75,92.9251039674,22,796.0,413,50,1016.0,278.0,267.0,330.0,1009.0,1884.0,4505.0,646.0,138.0,590.851987058,489.0,535.543606586,2009.0,0.0622200099552,383.0,22,1361.0,2824,1884.0,4701,349000.0,0.0,2454,227.0,890.0,1443.0,1395.0,746.0,,,,,,,,,
1151,206.251998901,7.0,8984330.0,43.8949812504,22,172.0,416,8,191.0,105.0,168.0,307.0,1431.0,2011.0,5485.0,0.0,17.0,1068.27443966,92.0,1042.10502688,2096.0,0.0405534351145,25.0,22,2096.0,504,2011.0,5854,351200.0,0.0,2712,306.0,1295.0,1313.0,1989.0,951.0,,,,,,,,,
1152,209.369003296,16.0,9120113.0,123.859186111,22,1476.0,414,1,1803.0,361.0,334.0,432.0,1260.0,2387.0,5432.0,926.0,966.0,764.058279368,863.0,696.622623851,2559.0,0.0672137553732,362.0,22,1631.0,5486,2387.0,5542,350000.0,0.0,3041,204.0,944.0,1730.0,1865.0,799.0,,,,,,,,,
1153,114.808998108,10.0,5001100.0,23.0909494138,22,351.0,422,8,326.0,87.0,102.0,178.0,1075.0,1442.0,3833.0,8.0,41.0,940.872118393,316.0,962.162124821,1530.0,0.0575163398693,31.0,22,1521.0,1075,1442.0,4077,353002.0,0.0,1843,181.0,783.0,823.0,1475.0,815.0,,,,,,,,,
1154,338.37701416,41.0,14739704.0,84.5688462753,22,843.0,424,42,843.0,76.0,80.0,177.0,2193.0,2526.0,6448.0,171.0,117.0,2298.2565538,350.0,1925.98317117,2630.0,0.0395437262357,214.0,22,2453.0,2408,2526.0,6717,354002.0,0.0,3041,294.0,1221.0,1174.0,2419.0,1609.0,,,,,,,,,
1155,312.178985596,,13598535.0,1.01795092623,22,66.0,423,0,43.0,62.0,63.0,95.0,461.0,681.0,1754.0,22.0,30.0,1153.62981963,31.0,378.504609046,728.0,0.0645604395604,4.0,22,703.0,174,681.0,1850,354001.0,0.0,955,87.0,324.0,444.0,699.0,296.0,,,,,,,,,
1156,312.79699707,533.0,13625426.0,19.4527056871,22,5503.0,421,1,5922.0,112.0,144.0,197.0,823.0,1276.0,3378.0,117.0,90.0,913.709826949,770.0,773.816185969,1367.0,0.0665691294806,190.0,22,1244.0,13008,1276.0,3547,353001.0,0.0,1822,186.0,715.0,850.0,1245.0,551.0,,,,,,,,,
1157,319.92401123,1.0,13935880.0,81.4675832686,22,425.0,420,143,423.0,80.0,115.0,179.0,617.0,991.0,2331.0,41.0,20.0,348.42874322,199.0,242.704113207,1061.0,0.0659754948162,63.0,22,1016.0,1131,991.0,2390,352202.0,0.0,1046,63.0,346.0,385.0,813.0,783.0,,,,,,,,,
1158,158.447998047,8.0,6902004.0,146.975569954,22,325.0,419,37,530.0,296.0,282.0,462.0,1171.0,2211.0,5502.0,679.0,83.0,926.823364827,158.0,841.925579919,2366.0,0.0655114116653,480.0,22,1678.0,1584,2211.0,5713,352201.0,0.0,2669,259.0,1047.0,1497.0,1811.0,1099.0,,,,,,,,,
1159,277.552001953,,12090165.0,110.295577128,22,114.0,417,973,886.0,66.0,71.0,109.0,547.0,793.0,2120.0,48.0,27.0,542.424116429,108.0,607.618077625,839.0,0.0548271752086,41.0,22,784.0,1176,793.0,2153,352101.0,0.0,1185,55.0,646.0,666.0,573.0,213.0,,,,,,,,,
1160,543.632019043,2.0,23680594.0,332.120223508,22,244.0,418,572,208.0,123.0,168.0,240.0,1242.0,1773.0,4794.0,47.0,85.0,799.843787006,50.0,705.05722168,1866.0,0.0498392282958,13.0,22,1819.0,602,1773.0,5029,352102.0,0.0,2045,227.0,1124.0,1003.0,1839.0,836.0,,,,,,,,,
1161,919.452026367,29.0,40051312.0,315.321477415,23,2289.0,405,38,2099.0,367.0,388.0,586.0,2558.0,3899.0,9747.0,489.0,397.0,3622.14348392,1666.0,2177.57600262,4084.0,0.0452987267385,1059.0,23,3584.0,7539,3899.0,10187,345201.0,0.0,5327,575.0,1837.0,2760.0,3441.0,1574.0,,,,,,,,,
1162,26.6800003052,,1162184.0,17.413883596,23,163.0,396,0,197.0,65.0,51.0,67.0,281.0,464.0,1186.0,130.0,64.0,173.517670634,132.0,155.54663905,489.0,0.0511247443763,117.0,23,357.0,673,464.0,1206,344000.0,0.0,580,71.0,187.0,357.0,401.0,190.0,,,,,,,,,
1163,186.440002441,1.0,8121337.0,9.96420914129,23,153.0,407,0,148.0,127.0,84.0,172.0,871.0,1254.0,3249.0,12.0,63.0,803.206761967,47.0,427.015915252,1320.0,0.05,9.0,23,1307.0,421,1254.0,3420,346101.0,0.0,1661,193.0,665.0,737.0,1348.0,477.0,,,,,,,,,
1164,473.889007568,8.0,20642590.0,17.4695950494,23,341.0,408,28,332.0,137.0,95.0,126.0,1597.0,1955.0,5295.0,9.0,76.0,1633.50579975,177.0,1429.31391871,2065.0,0.0532687651332,66.0,23,2051.0,1000,1955.0,5710,346102.0,0.0,2609,316.0,1189.0,1152.0,2243.0,810.0,,,,,,,,,
1165,374.979003906,14.0,16334099.0,58.5622680533,23,355.0,409,4,510.0,259.0,157.0,229.0,1958.0,2603.0,6870.0,120.0,60.0,2148.03888379,142.0,2106.01311543,2738.0,0.0493060628196,34.0,23,2602.0,1115,2603.0,7378,346201.0,0.0,3537,394.0,1548.0,1638.0,2731.0,1067.0,,,,,,,,,
1166,365.191986084,19.0,15907745.0,67.3280409217,23,663.0,410,5,624.0,182.0,222.0,359.0,3108.0,3871.0,10553.0,32.0,192.0,1416.38026019,364.0,1287.39270696,4016.0,0.0361055776892,227.0,23,3984.0,2089,3871.0,11285,346202.0,0.0,5383,756.0,2525.0,3103.0,3903.0,998.0,,,,,,,,,
1167,253.251998901,1.0,11031637.0,28.4856243362,23,299.0,401,6,119.0,281.0,278.0,450.0,2954.0,3963.0,10327.0,41.0,256.0,933.234252548,100.0,942.451276526,4131.0,0.0406681190995,110.0,23,4085.0,885,3963.0,10882,345107.0,0.0,5245,655.0,2181.0,2738.0,4093.0,1215.0,,,,,,,,,
1168,165.925003052,53.0,7227698.5,378.275437391,23,4620.0,402,0,2524.0,187.0,271.0,588.0,2199.0,3245.0,7424.0,1389.0,1314.0,767.691354075,12990.0,365.003959798,3421.0,0.0514469453376,839.0,23,1980.0,22340,3245.0,7555,345108.0,0.0,4145,450.0,935.0,3067.0,2621.0,482.0,,,,,,,,,
1169,83.4479980469,8.0,3635000.75,102.059987306,23,1698.0,400,33,901.0,218.0,222.0,356.0,1461.0,2257.0,5976.0,205.0,291.0,553.649772146,327.0,451.843330956,2385.0,0.0536687631027,405.0,23,2180.0,3630,2257.0,6371,345105.0,0.0,3155,383.0,1392.0,1883.0,1986.0,727.0,,,,,,,,,
1170,165.01600647,21.0,7188113.5,190.661461703,23,1657.0,406,0,3454.0,328.0,415.0,662.0,1767.0,3172.0,7635.0,1376.0,422.0,678.351920117,1660.0,391.860669327,3411.0,0.0700674289065,759.0,23,2035.0,7973,3172.0,7920,345202.0,0.0,4108,472.0,1189.0,3366.0,2291.0,602.0,,,,,,,,,
1171,397.742004395,,17325624.0,57.7430646372,23,233.0,404,19,403.0,94.0,160.0,294.0,2175.0,2723.0,7883.0,244.0,21.0,827.093148255,131.0,689.462268955,2822.0,0.0350815024805,134.0,23,2576.0,922,2723.0,8688,345110.0,0.0,4206,629.0,2082.0,2976.0,2613.0,388.0,,,,,,,,,
1172,49.5540008545,9.0,2158592.5,41.6648753889,23,104.0,397,29,209.0,123.0,223.0,432.0,1236.0,2014.0,5470.0,501.0,19.0,317.002115333,93.0,290.84951372,2085.0,0.0340527577938,272.0,23,1584.0,706,2014.0,5819,345101.0,0.0,2915,418.0,1157.0,2149.0,1632.0,463.0,,,,,,,,,
1173,41.3100013733,,1799477.75,50.0386867159,23,82.0,398,3,293.0,116.0,114.0,185.0,844.0,1259.0,3578.0,13.0,22.0,287.970196785,30.0,249.785054382,1318.0,0.0447647951442,7.0,23,1305.0,434,1259.0,3913,345102.0,0.0,2061,280.0,857.0,1363.0,1207.0,206.0,,,,,,,,,
1174,71.9410018921,,3133735.5,20.5566990467,23,224.0,399,17,211.0,287.0,177.0,277.0,1103.0,1844.0,4804.0,243.0,33.0,348.305117625,185.0,326.870685927,1936.0,0.047520661157,11.0,23,1693.0,664,1844.0,5067,345103.0,0.0,2378,358.0,1025.0,1495.0,1475.0,714.0,,,,,,,,,
1175,257.492004395,706.0,11216373.0,178.934887705,23,1109.0,403,0,1141.0,342.0,347.0,682.0,2899.0,4270.0,11199.0,1178.0,1483.0,819.25836437,612.0,549.073051082,4475.0,0.0458100558659,1440.0,23,3294.0,6491,4270.0,11751,345109.0,0.0,5832,733.0,2194.0,4735.0,3573.0,516.0,,,,,,,,,
1176,6886.75195312,40.0,299986944.0,528.447445656,23,1584.0,426,349,1468.0,558.0,504.0,997.0,10444.0,12503.0,36840.0,132.0,230.0,10382.810303,1086.0,3961.10467316,12928.0,0.0328743811881,766.0,23,12790.0,5174,12503.0,40561,355104.0,0.0,18069,2625.0,8962.0,11945.0,13943.0,3086.0,,,,,,,,,
1177,4043.35107422,259.0,176128368.0,261.312278327,24,699.0,326,194,908.0,963.0,774.0,1319.0,3528.0,6584.0,18617.0,190.0,246.0,6462.19383678,1067.0,2281.41467275,7391.0,0.10918684887,167.0,24,7171.0,3346,6584.0,19595,304000.0,0.0,7615,1215.0,3636.0,6545.0,6275.0,1924.0,,,,,,,,,
1178,884.67401123,107.0,38536384.0,606.051040782,24,1886.0,325,87,2242.0,1684.0,1678.0,2910.0,5741.0,12013.0,35383.0,490.0,395.0,3057.5587828,844.0,2789.20007184,13176.0,0.0882665452338,1731.0,24,12679.0,7205,12013.0,37547,303200.0,0.0,12720,3320.0,8530.0,13662.0,7891.0,4144.0,,,,,,,,,
1179,900.195983887,124.0,39212528.0,284.540744822,24,1162.0,324,112,1585.0,1386.0,1143.0,1363.0,1445.0,5337.0,16758.0,740.0,237.0,2324.55297979,1968.0,2352.6112198,5914.0,0.0975650997633,599.0,24,5160.0,5675,5337.0,18190,303100.0,0.0,6163,1622.0,4578.0,6746.0,3590.0,1654.0,,,,,,,,,
1180,544.158996582,8.0,23703562.0,165.247068055,24,272.0,321,15,358.0,802.0,699.0,1079.0,1311.0,3891.0,12592.0,110.0,73.0,2109.00721766,316.0,1606.10353197,4424.0,0.12047920434,87.0,24,4300.0,1114,3891.0,13779,302002.0,0.0,5179,1115.0,3545.0,5114.0,2922.0,1083.0,,,,,,,,,
1181,2743.36206055,3.0,119500840.0,97.6865844666,24,37.0,320,15,109.0,560.0,345.0,325.0,393.0,1623.0,3784.0,656.0,21.0,765.029853135,55.0,665.159648168,2097.0,0.226037195994,35.0,24,997.0,260,1623.0,3826,301000.0,0.0,1399,119.0,537.0,977.0,1408.0,785.0,,,,,,,,,
1182,401.790985107,34.0,17502002.0,448.635174732,24,304.0,322,73,382.0,562.0,507.0,864.0,1318.0,3251.0,9450.0,332.0,95.0,1247.22043773,256.0,534.92197349,3611.0,0.0996953752423,467.0,24,3274.0,1538,3251.0,10067,302003.0,0.0,4464,780.0,2770.0,3894.0,2025.0,598.0,,,,,,,,,
1183,217.427001953,15.0,9471128.0,322.818382154,24,100.0,329,2,218.0,235.0,174.0,242.0,342.0,993.0,2780.0,58.0,192.0,552.487057001,700.0,255.753362716,1111.0,0.106210621062,292.0,24,952.0,1517,993.0,2907,306002.0,0.0,1310,184.0,606.0,941.0,796.0,380.0,,,,,,,,,
1184,90.6549987793,,3948929.75,35.130953624,24,228.0,337,9,235.0,99.0,145.0,304.0,675.0,1223.0,3868.0,,3.0,289.59985433,55.0,271.474449397,1363.0,0.102714600147,9.0,24,1363.0,530,1223.0,4141,308002.0,0.0,2132,299.0,1166.0,1489.0,1038.0,149.0,,,,,,,,,
1185,276.446990967,22.0,12042017.0,91.4580745815,24,806.0,323,21,753.0,327.0,585.0,1192.0,2311.0,4415.0,14120.0,50.0,104.0,1353.32623946,361.0,1249.65017645,4903.0,0.0995308994493,855.0,24,4851.0,2901,4415.0,15458,302004.0,0.0,6334,1383.0,4155.0,6065.0,3151.0,704.0,,,,,,,,,
1186,167.548995972,19.0,7298422.5,123.114646988,24,356.0,425,100,1044.0,513.0,521.0,1195.0,2714.0,4943.0,15562.0,374.0,113.0,957.871366795,174.0,852.445559804,5411.0,0.0864904823508,584.0,24,5036.0,2290,4943.0,16962,355101.0,0.0,8256,1318.0,4542.0,6075.0,3930.0,1097.0,,,,,,,,,
1187,84.0329971313,2.0,3660463.5,107.376182608,24,331.0,336,9,910.0,443.0,359.0,589.0,968.0,2359.0,6785.0,199.0,138.0,554.320173222,331.0,451.289057503,2577.0,0.0845944897167,388.0,24,2378.0,2100,2359.0,7254,308001.0,0.0,3526,471.0,1669.0,2377.0,2000.0,737.0,,,,,,,,,
1188,81.5500030518,12.0,3552311.75,130.984240269,24,205.0,328,156,580.0,834.0,651.0,674.0,664.0,2823.0,7974.0,784.0,279.0,505.923424375,422.0,411.478034631,3062.0,0.0780535597649,157.0,24,2276.0,1655,2823.0,8280,306001.0,0.0,3399,614.0,1615.0,2757.0,1779.0,1515.0,,,,,,,,,
1189,216.54699707,37.0,9432770.0,503.222893041,24,679.0,327,157,1702.0,931.0,545.0,508.0,270.0,2254.0,6389.0,929.0,512.0,682.259549707,1842.0,206.614202202,2478.0,0.090395480226,1410.0,24,1544.0,6182,2254.0,6655,305000.0,0.0,2882,607.0,1521.0,2660.0,1227.0,640.0,,,,,,,,,
1190,16.5049991608,,718956.875,25.1825381575,24,29.0,333,0,247.0,574.0,381.0,315.0,132.0,1402.0,3926.0,1375.0,3.0,44.9331150092,39.0,66.8994886533,1575.0,0.109841269841,263.0,24,200.0,581,1402.0,4194,307202.0,0.0,1919,488.0,1096.0,1780.0,657.0,173.0,,,,,,,,,
1191,36.9099998474,1.0,1607784.875,56.0157945486,24,59.0,331,0,229.0,559.0,368.0,427.0,359.0,1713.0,4934.0,496.0,10.0,225.43016722,52.0,204.965869982,1869.0,0.083467094703,138.0,24,1370.0,489,1713.0,5239,307102.0,0.0,2212,411.0,1189.0,1868.0,1141.0,630.0,,,,,,,,,
1192,34.28099823,,1493295.5,20.9985471002,24,129.0,334,10,136.0,237.0,223.0,324.0,469.0,1253.0,3871.0,7.0,7.0,250.301596472,35.0,229.584007732,1363.0,0.0807043286867,50.0,24,1356.0,357,1253.0,4254,307204.0,0.0,2086,246.0,1058.0,1407.0,1178.0,365.0,,,,,,,,,
1193,72.638999939,14.0,3164144.25,91.060151111,24,225.0,335,16,503.0,722.0,488.0,587.0,599.0,2396.0,6684.0,1284.0,29.0,281.818448848,195.0,244.253380517,2669.0,0.102285500187,402.0,24,1380.0,1368,2396.0,6683,307205.0,0.0,3321,508.0,1413.0,2570.0,1549.0,643.0,,,,,,,,,
1194,49.1059989929,5.0,2139074.25,41.6347686657,24,139.0,330,7,266.0,215.0,224.0,354.0,607.0,1400.0,4294.0,231.0,144.0,319.747036762,88.0,265.07678119,1527.0,0.0831696136215,56.0,24,1295.0,698,1400.0,4057,307101.0,0.0,2068,219.0,916.0,1192.0,1234.0,496.0,,,,,,,,,
1195,2354.33300781,8.0,102554736.0,92.9944625708,24,383.0,427,85,775.0,449.0,554.0,1109.0,2844.0,4956.0,16048.0,0.0,73.0,2531.86088488,298.0,1270.87720776,5425.0,0.0864516129032,177.0,24,5425.0,1714,4956.0,17807,355106.0,0.0,8348,1469.0,4468.0,6720.0,4308.0,842.0,,,,,,,,,
1196,323.446990967,,14089370.0,22.4824403495,24,86.0,344,28,84.0,574.0,416.0,655.0,781.0,2426.0,7220.0,923.0,15.0,990.338775573,39.0,470.66826456,2678.0,0.0941000746826,18.0,24,1751.0,242,2426.0,7616,313103.0,0.0,3629,433.0,1549.0,2836.0,2058.0,740.0,,,,,,,,,
1197,34.3330001831,5.0,1495562.0,91.0346687901,24,98.0,332,59,752.0,331.0,230.0,287.0,204.0,1052.0,3130.0,467.0,50.0,181.200842453,537.0,118.712565264,1163.0,0.0954428202923,446.0,24,696.0,1888,1052.0,3325,307201.0,0.0,1299,331.0,828.0,1132.0,714.0,320.0,,,,,,,,,
1198,46.9410018921,,2044763.125,72.6690816098,24,96.0,343,92,766.0,325.0,279.0,366.0,333.0,1303.0,3708.0,553.0,10.0,335.754388478,87.0,162.253233283,1445.0,0.0982698961938,447.0,24,892.0,1406,1303.0,3844,313102.0,0.0,1879,269.0,835.0,1448.0,936.0,356.0,,,,,,,,,
1199,82.1910018921,6.0,3580253.0,316.195773398,24,400.0,342,8,995.0,1051.0,525.0,560.0,447.0,2583.0,7020.0,1311.0,438.0,498.231467132,550.0,261.469156091,2847.0,0.0927291886196,423.0,24,1536.0,2812,2583.0,7391,313101.0,0.0,2693,518.0,1512.0,2395.0,1605.0,1361.0,,,,,,,,,
1200,469.04901123,1.0,20431794.0,404.030487693,24,174.0,345,45,208.0,556.0,482.0,709.0,845.0,2592.0,8000.0,505.0,6.0,940.88218087,132.0,498.066919287,2822.0,0.0815024805103,16.0,24,2316.0,537,2592.0,8612,313202.0,0.0,3845,635.0,1970.0,3316.0,2066.0,625.0,,,,,,,,,
1201,58.1850013733,,2534543.25,48.8432876222,24,31.0,1453,7,161.0,271.0,225.0,315.0,314.0,1125.0,3893.0,168.0,6.0,257.807623216,39.0,208.724673965,1218.0,0.076354679803,10.0,24,1050.0,247,1125.0,4281,,0.0,1612,359.0,1203.0,1522.0,898.0,299.0,,,,,,,,,
1202,17.9960002899,,783910.625,13.4501617701,24,67.0,1454,3,70.0,234.0,167.0,231.0,223.0,855.0,2919.0,128.0,7.0,104.694830292,23.0,108.671790805,925.0,0.0756756756757,7.0,24,797.0,174,855.0,3252,,0.0,1232,273.0,914.0,1156.0,682.0,227.0,,,,,,,,,
1203,37.0019989014,,1611814.75,65.1276260747,24,20.0,340,26,450.0,454.0,326.0,383.0,244.0,1407.0,4562.0,406.0,9.0,208.590090978,1147.0,153.36228086,1563.0,0.0998080614203,14.0,24,1157.0,1640,1407.0,5070,311000.0,0.0,1967,468.0,1237.0,1910.0,967.0,488.0,,,,,,,,,
1204,33.2410011292,16.0,1447989.75,126.627131029,24,31.0,341,47,386.0,320.0,135.0,133.0,153.0,741.0,2139.0,285.0,614.0,205.500811362,141.0,71.5365268767,815.0,0.0907975460123,360.0,24,530.0,1548,741.0,2291,312000.0,0.0,883,197.0,602.0,724.0,413.0,355.0,,,,,,,,,
